uuid,source,orig_id,h3_0,h3_1,h3_2,h3_3,h3_4,h3_5,h3_6,h3_7,h3_8,h3_9,h3_10,h3_11,h3_12,h3_13,h3_14,h3_15
45cfaa6b-2138-44bc-bdda-4346808449c2,Mapillary,1527844718160685,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a819ffff,8b1faa7a819afff,8c1faa7a819adff,8d1faa7a819adbf,8e1faa7a819ad8f,8f1faa7a819ad8b
393a6f46-68d3-4aa1-b031-5f90e9cc2817,Mapillary,1915676888874109,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8797fff,8b1faa7a8795fff,8c1faa7a87959ff,8d1faa7a87958ff,8e1faa7a87958e7,8f1faa7a87958e3
2b3f94d0-443d-4215-aa5c-c7f089e8de3e,Mapillary,3797251080564587,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a8187fff,8b1faa7a8180fff,8c1faa7a81805ff,8d1faa7a81804ff,8e1faa7a81804cf,8f1faa7a81804cb
331bd82c-733c-4144-a15e-703ab2fff6f0,Mapillary,1012974930472199,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a85fffff,891faa7a80bffff,8a1faa7a8097fff,8b1faa7a8093fff,8c1faa7a80939ff,8d1faa7a80939bf,8e1faa7a80939af,8f1faa7a80939aa
5a276b4a-b127-4167-8904-abcb0f768b05,Mapillary,747345764084264,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80fffff,8a1faa7a80e7fff,8b1faa7a80e1fff,8c1faa7a80e17ff,8d1faa7a80e173f,8e1faa7a80e1717,8f1faa7a80e1715
9469bba9-5735-43fc-95af-62c1adc96a2c,Mapillary,1156781275535200,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a8187fff,8b1faa7a8183fff,8c1faa7a81833ff,8d1faa7a818337f,8e1faa7a818334f,8f1faa7a8183349
a3abe136-f1bf-4466-b8a6-805ad1000475,Mapillary,409535965436400,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a87a7fff,8b1faa7a87a3fff,8c1faa7a87a31ff,8d1faa7a87a313f,8e1faa7a87a310f,8f1faa7a87a310b
61afcd21-7974-436d-84dc-929ad275631f,Mapillary,786548550215708,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c67fff,8b1faa7a8c60fff,8c1faa7a8c60dff,8d1faa7a8c60cbf,8e1faa7a8c60d9f,8f1faa7a8c60d9b
06129dab-7e25-4900-bc50-3afc5cafa321,Mapillary,493446309826096,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80fffff,8a1faa7a80c7fff,8b1faa7a80c0fff,8c1faa7a80c05ff,8d1faa7a80c053f,8e1faa7a80c0507,8f1faa7a80c0505
f14dcc56-9671-4f15-88db-bc5f78860efd,Mapillary,506997905144651,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80fffff,8a1faa7a80e7fff,8b1faa7a80e1fff,8c1faa7a80e1dff,8d1faa7a80e1d3f,8e1faa7a80e1d0f,8f1faa7a80e1d09
f539767e-be11-4ca1-a057-779148e904ce,Mapillary,1222812742406816,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c43fff,8c1faa7a8c43dff,8d1faa7a8c43d7f,8e1faa7a8c43d77,8f1faa7a8c43d70
6b6a69f9-ceb8-48c0-b91c-653a4f20d13c,Mapillary,858235586184525,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8707fff,8b1faa7a8706fff,8c1faa7a8706bff,8d1faa7a870633f,8e1faa7a8706327,8f1faa7a8706325
23a4cac8-89f5-4b59-be2f-8d2f8b609d59,Mapillary,1322392692053918,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8717fff,8b1faa7a8710fff,8c1faa7a87101ff,8d1faa7a871007f,8e1faa7a8710077,8f1faa7a8710070
0d22d955-db52-4168-bff8-cd57796457be,Mapillary,454063210923558,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7aaffffff,881faa7aabfffff,891faa7aab7ffff,8a1faa7aab77fff,8b1faa7aab71fff,8c1faa7aab711ff,8d1faa7aab711bf,8e1faa7aab7119f,8f1faa7aab71199
521e3836-d2af-4268-b739-ec1155fd72c8,Mapillary,1212330620201022,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8717fff,8b1faa7a8712fff,8c1faa7a87121ff,8d1faa7a871217f,8e1faa7a871215f,8f1faa7a8712158
5805e56f-dc80-4c43-ac0a-201c46beedd7,Mapillary,1249525652874742,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7aaffffff,881faa7aabfffff,891faa7aab3ffff,8a1faa7aab0ffff,8b1faa7aab0dfff,8c1faa7aab08bff,8d1faa7aab08b7f,8e1faa7aab08b47,8f1faa7aab08b41
969faf74-1a0e-4bf1-9172-4f2f257923e4,Mapillary,477350651649426,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a803ffff,8a1faa7a800ffff,8b1faa7a800efff,8c1faa7a800edff,8d1faa7a800ec3f,8e1faa7a800ec07,8f1faa7a800ec03
6120e7cc-0307-4803-87f7-b58df10a53e7,Mapillary,1015050179637869,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a87a7fff,8b1faa7a87a1fff,8c1faa7a87a11ff,8d1faa7a87a103f,8e1faa7a87a1017,8f1faa7a87a1014
d81d62f4-a855-4c7d-90f9-756357057665,Mapillary,469059599219974,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8797fff,8b1faa7a8795fff,8c1faa7a8795dff,8d1faa7a8795cff,8e1faa7a8795ccf,8f1faa7a8795ccd
87b48d81-a65d-4a9a-a082-cdfd4a165d3a,Mapillary,1066897878335406,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a80b7fff,8b1faa7a80b6fff,8c1faa7a80b63ff,8d1faa7a80b623f,8e1faa7a80b638f,8f1faa7a80b6389
ab748527-4ba7-4e1f-b2fd-86d5b346bd74,Mapillary,1184971949357977,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a819ffff,8b1faa7a8191fff,8c1faa7a81913ff,8d1faa7a819e93f,8e1faa7a819e927,8f1faa7a819e920
86035d96-e2d5-449f-8847-7a7b5328aeba,Mapillary,442805822014640,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a85fffff,891faa7a857ffff,8a1faa7a854ffff,8b1faa7a854cfff,8c1faa7a854c1ff,8d1faa7a854c17f,8e1faa7a854c14f,8f1faa7a854c141
4094536d-4d01-4c8d-8178-fe26369ecb9c,Mapillary,811415447790166,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a803ffff,8a1faa7a800ffff,8b1faa7a800efff,8c1faa7a800edff,8d1faa7a800ecff,8e1faa7a800ece7,8f1faa7a800ece5
0c482394-876a-4520-8e78-c871849e55c3,Mapillary,1882859548878204,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c44fff,8c1faa7a8c447ff,8d1faa7a8c4477f,8e1faa7a8c44777,8f1faa7a8c44772
89949753-85f5-425d-b727-f295b452379e,Mapillary,1371205006889180,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a85fffff,891faa7a857ffff,8a1faa7a8547fff,8b1faa7a8542fff,8c1faa7a8542dff,8d1faa7a8542cff,8e1faa7a8542cf7,8f1faa7a8542cf5
5dac8987-4463-474d-897b-1ff92bc5e0a6,Mapillary,854045959949546,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7aaffffff,881faa7aabfffff,891faa7aab7ffff,8a1faa7aab77fff,8b1faa7aab72fff,8c1faa7aab721ff,8d1faa7aab720ff,8e1faa7aab720ef,8f1faa7aab720e8
49823c30-cd10-4f1c-9dc7-808cd88b3481,Mapillary,855562776449987,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a81b7fff,8b1faa7a81b3fff,8c1faa7a81b3bff,8d1faa7a81b3a7f,8e1faa7a81b3a6f,8f1faa7a81b3a6b
c1c2c0b7-1719-4b03-89c8-df4345c7d1e7,Mapillary,1683182969118758,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a803ffff,8a1faa7a8027fff,8b1faa7a8023fff,8c1faa7a802edff,8d1faa7a802edbf,8e1faa7a802ed9f,8f1faa7a802ed9c
9eb509cc-385d-4c29-b39d-9537deecdfaf,Mapillary,448255944796103,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a817ffff,8a1faa7a816ffff,8b1faa7a816afff,8c1faa7a816a5ff,8d1faa7a816a47f,8e1faa7a816a55f,8f1faa7a816a55b
9fc188e6-4d3c-4a34-84cd-9f3fd0a03e7b,Mapillary,1956471934811317,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a87a7fff,8b1faa7a8712fff,8c1faa7a87125ff,8d1faa7a87124ff,8e1faa7a87124c7,8f1faa7a87124c5
1ce5c73c-22a9-42bb-92ee-da186c9afa41,Mapillary,1329586318428543,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8797fff,8b1faa7a8795fff,8c1faa7a87955ff,8d1faa7a87955bf,8e1faa7a879559f,8f1faa7a879559a
b6ae322b-73ab-4e9a-b03b-0410a0309984,Mapillary,1235757974074651,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a80b7fff,8b1faa7a80b6fff,8c1faa7a80b63ff,8d1faa7a80b623f,8e1faa7a80b6207,8f1faa7a80b6201
eed0d816-f29c-4ec8-9317-c20960073ffb,Mapillary,784734860539662,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7aaffffff,881faa7aabfffff,891faa7aab7ffff,8a1faa7aab77fff,8b1faa7aab73fff,8c1faa7aab73bff,8d1faa7aab73b3f,8e1faa7aab73b0f,8f1faa7aab73b0c
e3b0f844-14d9-4bb6-b7a5-029772c41aa8,Mapillary,405479518539751,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a81bffff,8a1faa7a8c5ffff,8b1faa7a8c5bfff,8c1faa7a8c5b1ff,8d1faa7a8c5b07f,8e1faa7a8c5b067,8f1faa7a8c5b060
422cbb55-38de-4e79-bac6-85f17168a896,Mapillary,1528608977785326,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a817ffff,8a1faa7a8147fff,8b1faa7a8142fff,8c1faa7a8143dff,8d1faa7a8143dbf,8e1faa7a8143d87,8f1faa7a8143d9c
3ea5bfef-6966-4aaf-809f-b884380625a4,Mapillary,1281504736146635,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c44fff,8c1faa7a8c447ff,8d1faa7a8c4477f,8e1faa7a8c4476f,8f1faa7a8c44768
579f815c-9b83-48b4-abe9-54c44084017e,Mapillary,1210136839979497,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c44fff,8c1faa7a8c443ff,8d1faa7a8c4407f,8e1faa7a8c443a7,8f1faa7a8c443a4
48d6db79-df45-4fff-9990-27d7f7e6d3e3,Mapillary,1640227856744150,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c44fff,8c1faa7a8c447ff,8d1faa7a8c4477f,8e1faa7a8c44777,8f1faa7a8c44775
80152798-0cee-4b88-a8ff-4bc9a8bebf30,Mapillary,496562436117946,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a872ffff,8b1faa7a8721fff,8c1faa7a872cdff,8d1faa7a872137f,8e1faa7a872136f,8f1faa7a872136d
ba9003c3-ab97-4a4b-b7dd-8d7f7a5b82cd,Mapillary,1212906689719646,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c44fff,8c1faa7a8c443ff,8d1faa7a8c4423f,8e1faa7a8c44217,8f1faa7a8c44212
c70ef86e-f5df-4a0f-b3bd-7ee4e1cb2829,Mapillary,729981945825070,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a80b7fff,8b1faa7a80b6fff,8c1faa7a80b6bff,8d1faa7a80b6a7f,8e1faa7a80b6a5f,8f1faa7a80b6a5a
4eefff33-e20c-42e3-ad81-cc175867d474,Mapillary,1734541150687188,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c67fff,8b1faa7a8c44fff,8c1faa7a8c449ff,8d1faa7a8c4497f,8e1faa7a8c44967,8f1faa7a8c44962
deae7062-c961-48d2-9afe-5b815f802572,Mapillary,999017365269705,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a85fffff,891faa7a843ffff,8a1faa7a8427fff,8b1faa7a8422fff,8c1faa7a8422bff,8d1faa7a8422bbf,8e1faa7a8422ba7,8f1faa7a8422ba4
3a1fd8ab-60c5-4119-99aa-486692ba25d0,Mapillary,1242837346883231,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8797fff,8b1faa7a8795fff,8c1faa7a87955ff,8d1faa7a879553f,8e1faa7a879552f,8f1faa7a879552b
82d5f728-fe88-48cc-8c0a-1e965790c7cf,Mapillary,1537828637161900,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8707fff,8b1faa7a8723fff,8c1faa7a87237ff,8d1faa7a87236bf,8e1faa7a872369f,8f1faa7a872369e
70488d1a-3f1c-4d83-b1f9-40f0800c76ab,Mapillary,848657343371746,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8787fff,8b1faa7a8786fff,8c1faa7a87869ff,8d1faa7a878687f,8e1faa7a8786847,8f1faa7a8786845
e5a5dce0-c055-4b76-a918-bc43b4a63624,Mapillary,1242781747128813,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a8187fff,8b1faa7a8186fff,8c1faa7a81863ff,8d1faa7a818623f,8e1faa7a8186217,8f1faa7a8186210
14411fab-37f7-4d89-a53b-7eef684d21dd,Mapillary,1655798004982370,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a85fffff,891faa7a80bffff,8a1faa7a8097fff,8b1faa7a8090fff,8c1faa7a80939ff,8d1faa7a809393f,8e1faa7a8093917,8f1faa7a8093914
c2b87500-f867-498c-9bcb-fe62c95a356d,Mapillary,1666481187226540,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8707fff,8b1faa7a8704fff,8c1faa7a87043ff,8d1faa7a87043bf,8e1faa7a87043a7,8f1faa7a87043a2
ad0aa0f0-2673-4e8c-b434-ecdf8454b632,Mapillary,467368616042512,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c41fff,8c1faa7a8c415ff,8d1faa7a8c414ff,8e1faa7a8c4141f,8f1faa7a8c414e6
2f4ddec4-d061-4def-9062-19cc8e10619b,Mapillary,1163697678086360,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c44fff,8c1faa7a8c447ff,8d1faa7a8c4473f,8e1faa7a8c4470f,8f1faa7a8c4470d
48c23b74-eea1-453c-981e-67c38838b85c,Mapillary,465998062803733,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a81b7fff,8b1faa7a81b5fff,8c1faa7a81b51ff,8d1faa7a81b503f,8e1faa7a81b5007,8f1faa7a81b5004
bc02af63-165d-4801-84ca-53fe556fd4d4,Mapillary,1200880384261699,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c67fff,8b1faa7a8c60fff,8c1faa7a8c62bff,8d1faa7a8c62b7f,8e1faa7a8c62b6f,8f1faa7a8c62b6a
4afbb792-ac5c-4e7c-865d-655906cd411a,Mapillary,1700190184117979,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8717fff,8b1faa7a8715fff,8c1faa7a87151ff,8d1faa7a8715abf,8e1faa7a8715a97,8f1faa7a8715a92
05bd3c29-ce57-4666-9a77-e4e1042f8914,Mapillary,1897134987427672,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8707fff,8b1faa7a8704fff,8c1faa7a8704bff,8d1faa7a8704a7f,8e1faa7a8704a47,8f1faa7a8704a6a
7a6b45ad-3a4b-4f4b-a888-95f3e88d0fa2,Mapillary,1546801459211381,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a8c7ffff,8a1faa7a8c4ffff,8b1faa7a8c4bfff,8c1faa7a8c4b5ff,8d1faa7a8c4b43f,8e1faa7a8c4b40f,8f1faa7a8c4b40c
c5a3babf-b5c9-40e9-9ca2-1cc9cd1ae291,Mapillary,1931269197311006,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8787fff,8b1faa7a8784fff,8c1faa7a87845ff,8d1faa7a878457f,8e1faa7a8784547,8f1faa7a8784545
98a980f5-c495-4a99-8768-d1c161c915b1,Mapillary,1125980241796088,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a8c7ffff,8a1faa7a81a7fff,8b1faa7a8c4bfff,8c1faa7a81a4bff,8d1faa7a81a4b7f,8e1faa7a81a4b47,8f1faa7a81a4b40
2949b130-88b6-43d8-8e44-eaa1677a5002,Mapillary,820395226447670,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a8197fff,8b1faa7a8191fff,8c1faa7a81913ff,8d1faa7a819133f,8e1faa7a819104f,8f1faa7a8191049
4675b058-ba5a-4899-b7b7-3a038891548e,Mapillary,788116016637688,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a80b7fff,8b1faa7a80b4fff,8c1faa7a80b4dff,8d1faa7a80b4cff,8e1faa7a80b4cf7,8f1faa7a80b4cf1
f4d7b739-7b54-471d-8630-f27ea9296ab9,Mapillary,946997493782687,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c40fff,8c1faa7a8c407ff,8d1faa7a8c4073f,8e1faa7a8c40707,8f1faa7a8c40702
99a90c36-11a9-41ca-b0ce-c83771dcc335,Mapillary,999127088117278,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80fffff,8a1faa7a80d7fff,8b1faa7a80d1fff,8c1faa7a80c25ff,8d1faa7a80c24bf,8e1faa7a80c24b7,8f1faa7a80c24b2
f9b31bf7-60da-4bc3-84ef-b838731a2675,Mapillary,804549891821665,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a8097fff,8b1faa7a8094fff,8c1faa7a80947ff,8d1faa7a809467f,8e1faa7a809465f,8f1faa7a809465a
62db7ddd-7d8d-49a0-92f1-efdb37129327,Mapillary,3881691425386222,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c4ffff,8b1faa7a8c48fff,8c1faa7a8c48dff,8d1faa7a8c48d7f,8e1faa7a8c48d4f,8f1faa7a8c48d4d
2625d4a1-b2b4-4704-be87-47628e6be5fc,Mapillary,345654145221015,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a819ffff,8b1faa7a856dfff,8c1faa7a819adff,8d1faa7a819adbf,8e1faa7a819ad9f,8f1faa7a819ad9c
d4752402-ec09-4b3c-812b-218f7246d28c,Mapillary,1811384699370477,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a8097fff,8b1faa7a8090fff,8c1faa7a80909ff,8d1faa7a809083f,8e1faa7a809081f,8f1faa7a809081a
