uuid,source,orig_id,lat,lon,datetime_local,year,month,day,hour,width,height,heading,projection_type,hFoV,vFoV,sequence_index,sequence_id,sequence_img_count
dec9cb3a-dfbe-4e59-ab21-c208c9229688,Mapillary,1675601256602245,48.77620176634673,9.166460037231444,2024-06-09 11:18:25+02:00,2024,6,9,11,4000.0,3000.0,330.018,perspective,90.24881414652745,73.97880221006629,60,xHUWVkul6BrJRGbPnApeaQ,188
b360b31b-644a-4b51-8f4e-13139ac9e665,Mapillary,502150862474693,48.773928605842,9.174115061759949,2024-07-09 03:25:56.111000+02:00,2024,7,9,3,7680.0,3840.0,308.6574659149305,spherical,,,1536,aE5o7bTMH0UtscOYxhVwID,660
369e905e-b42e-4447-ac8d-1c56f90bdfac,Mapillary,3670051336601392,48.77124168931607,9.17361617088318,2024-07-09 03:25:02.957000+02:00,2024,7,9,3,7680.0,3840.0,36.97196314952822,spherical,,,1425,aE5o7bTMH0UtscOYxhVwID,660
69f6a347-4e4a-4740-a862-d5bb019efcde,Mapillary,8586720808008796,48.773988706278,9.166545867919922,2024-06-09 11:15:32+02:00,2024,6,9,11,4000.0,3000.0,332.13,perspective,89.98457483298606,73.72498768945792,341,bwGfoP2ATys36IDLOknCYJ,239
c349f8f8-0449-48af-b532-764bad55d7f4,Mapillary,1044575964039146,48.7676919107129,9.170638918876648,2024-07-09 03:23:56.758000+02:00,2024,7,9,3,7680.0,3840.0,29.54083870195524,spherical,,,1280,aE5o7bTMH0UtscOYxhVwID,660
0d7bc7e4-29e5-4baf-9a18-3a058facabf5,Mapillary,1011542880635466,48.77194525109229,9.174216985702516,2024-07-09 03:25:17.205000+02:00,2024,7,9,3,7680.0,3840.0,23.322277231542785,spherical,,,1454,aE5o7bTMH0UtscOYxhVwID,660
fbafa506-280d-4247-888f-f2e5146a8809,Mapillary,1164023448154531,48.77713857548397,9.174050688743591,2024-07-09 03:27:29.604000+02:00,2024,7,9,3,7680.0,3840.0,32.99341467702288,spherical,,,1695,aE5o7bTMH0UtscOYxhVwID,660
8c8442f0-7947-4d1a-8f2e-1d4655e02290,Mapillary,1459734201318891,48.77204424391789,9.167892336845398,2024-06-09 11:13:57+02:00,2024,6,9,11,4000.0,3000.0,56.961,perspective,92.1569342259321,75.82144129585427,246,bwGfoP2ATys36IDLOknCYJ,239
52dbfcc2-0119-4249-b50a-6b2c378a0cb9,Mapillary,1005900204593259,48.76926176407326,9.171888828277588,2024-07-09 03:24:24.452000+02:00,2024,7,9,3,7680.0,3840.0,28.16594681084905,spherical,,,1343,aE5o7bTMH0UtscOYxhVwID,660
04f49854-1ed7-4773-a718-f43428599b0c,Mapillary,1137235107332133,48.77670729193952,9.165961146354675,2024-06-09 11:18:37.500000+02:00,2024,6,9,11,4000.0,3000.0,245.597,perspective,90.24881414652745,73.97880221006629,73,xHUWVkul6BrJRGbPnApeaQ,188
d9cc09b1-18dc-4c45-a460-6cac2cde065f,Mapillary,1032916698432355,48.77773246807098,9.174710512161257,2024-07-09 03:27:40.882000+02:00,2024,7,9,3,7680.0,3840.0,39.75023591167792,spherical,,,1721,aE5o7bTMH0UtscOYxhVwID,660
c8d08b4e-52d3-4530-b7e0-eadf2318b4e0,Mapillary,764483405851226,48.773514971478136,9.166916012763975,2024-06-09 11:15:22+02:00,2024,6,9,11,4000.0,3000.0,337.224,perspective,89.98457483298606,73.72498768945792,331,bwGfoP2ATys36IDLOknCYJ,239
63e4e92f-55b7-46ea-9029-3d71f79b6cc1,Mapillary,785858033721145,48.76624929948929,9.169464111328123,2024-07-09 03:23:26.328000+02:00,2024,7,9,3,7680.0,3840.0,26.252746746813383,spherical,,,1221,aE5o7bTMH0UtscOYxhVwID,660
366bdbbf-08f8-4db9-afbf-ea28247dcf61,Mapillary,2480058705524940,48.770605293288014,9.173015356063845,2024-07-09 03:24:50.045000+02:00,2024,7,9,3,7680.0,3840.0,20.76642428996604,spherical,,,1398,aE5o7bTMH0UtscOYxhVwID,660
79d2cad2-d676-4a0e-b8d0-479f96d93045,Mapillary,1122995778761139,48.77322860722987,9.167119860649109,2024-07-07 21:31:33.115000+02:00,2024,7,7,21,4032.0,3024.0,144.16976304541575,perspective,101.12788094708797,84.72301420195166,226,Jw7VROdnpD2BMjaQoLAFXe,161
e6332ec9-44da-432a-8e1d-d4b662968a75,Mapillary,1681580225989527,48.76550322693657,9.168890118598938,2024-07-09 03:23:13.949000+02:00,2024,7,9,3,7680.0,3840.0,28.88487153068041,spherical,,,1191,aE5o7bTMH0UtscOYxhVwID,660
c12d62af-6b12-4e28-90db-a728eae25a70,Mapillary,1536759563600915,48.76346649851581,9.165424704551697,2024-07-09 03:21:40.655000+02:00,2024,7,9,3,7680.0,3840.0,74.95605348994525,spherical,,,1074,aE5o7bTMH0UtscOYxhVwID,660
6eb652f9-3a31-4da2-98ed-d3e12df24bd2,Mapillary,471254065489414,48.773225071858576,9.16708767414093,2024-06-09 11:15:16+02:00,2024,6,9,11,4000.0,3000.0,339.771,perspective,89.98457483298606,73.72498768945792,325,bwGfoP2ATys36IDLOknCYJ,239
e1d36250-4f22-414d-96e0-edd50e08a4f2,Mapillary,399526669777212,48.77169069721603,9.168273210525513,2024-07-07 21:32:12.696000+02:00,2024,7,7,21,4032.0,3024.0,143.11602621842323,perspective,101.12788094708797,84.72301420195166,262,Jw7VROdnpD2BMjaQoLAFXe,161
1c6d528d-f6b6-4558-9ddf-86410b96e9e4,Mapillary,1207858946921256,48.77381547541438,9.174302816390991,2024-07-09 03:25:53.374000+02:00,2024,7,9,3,7680.0,3840.0,319.1906651867455,spherical,,,1530,aE5o7bTMH0UtscOYxhVwID,660
f681f34c-782f-4e25-84ee-05c9786818a8,Mapillary,1533672160830245,48.77766530199986,9.174635410308838,2024-07-09 03:27:39.581000+02:00,2024,7,9,3,7680.0,3840.0,35.31161885645537,spherical,,,1718,aE5o7bTMH0UtscOYxhVwID,660
4db93c58-7b57-4835-9e09-8a107e4515d6,Mapillary,851838896348063,48.77467808848613,9.172441363334656,2024-07-09 03:26:18.833000+02:00,2024,7,9,3,7680.0,3840.0,308.02399272472144,spherical,,,1584,aE5o7bTMH0UtscOYxhVwID,660
d39587c7-9f74-4d60-a9c0-85126e28d498,Mapillary,371362999391322,48.76913801615336,9.170156121253967,2024-07-07 21:33:47.862000+02:00,2024,7,7,21,4032.0,3024.0,142.44401863520596,perspective,100.17182580189085,83.75511531847577,33,VWRknQTjyX4sEMFlL8CP7h,50
c0d04203-b1c2-469b-873c-2ac28e61c985,Mapillary,1485160412207113,48.77204777937232,9.16787087917328,2024-06-09 11:13:40+02:00,2024,6,9,11,4000.0,3000.0,100.738,perspective,92.1569342259321,75.82144129585427,229,bwGfoP2ATys36IDLOknCYJ,239
4cb8f373-5bdf-41ea-8493-87a905382669,Mapillary,1009826407811992,48.77660477317488,9.16462540626526,2024-07-07 21:30:07.669000+02:00,2024,7,7,21,4032.0,3024.0,145.89589181177678,perspective,101.06243827453136,84.6566112497355,153,Jw7VROdnpD2BMjaQoLAFXe,161
77a9618f-cb0a-458a-810e-dfc26f3f2776,Mapillary,3813972912259454,48.77280436089677,9.167173504829409,2024-06-09 11:14:55+02:00,2024,6,9,11,4000.0,3000.0,248.49,perspective,89.98457483298606,73.72498768945792,304,bwGfoP2ATys36IDLOknCYJ,239
936dc997-8126-470a-a5cc-020101dd6af3,Mapillary,437508582438167,48.77064064883453,9.169195890426636,2024-07-07 21:33:18.836000+02:00,2024,7,7,21,4032.0,3024.0,149.4690533625493,perspective,100.17182580189085,83.75511531847577,4,VWRknQTjyX4sEMFlL8CP7h,50
28c974ab-89e8-452b-be42-1e7197338cf5,Mapillary,1902492310245874,48.77040023062736,9.172865152359009,2024-07-09 03:24:46.141000+02:00,2024,7,9,3,7680.0,3840.0,35.519803163116364,spherical,,,1390,aE5o7bTMH0UtscOYxhVwID,660
3c40b766-9f67-45b1-81f9-864352e15e26,Mapillary,383419361018593,48.77275840066213,9.174662232398989,2024-07-09 03:25:31.686000+02:00,2024,7,9,3,7680.0,3840.0,17.59457743391829,spherical,,,1485,aE5o7bTMH0UtscOYxhVwID,660
ac75587b-9373-483a-9afc-a26b4cf6e1a5,Mapillary,455728643728042,48.77379426343086,9.168530702590942,2024-06-09 11:16:08+02:00,2024,6,9,11,4000.0,3000.0,112.47,perspective,91.03722187808604,74.73806038233117,377,bwGfoP2ATys36IDLOknCYJ,239
97f89e3a-5446-4214-b42b-5340b21a0000,Mapillary,843726144329455,48.773896787935,9.16662096977234,2024-06-09 11:15:30+02:00,2024,6,9,11,4000.0,3000.0,330.347,perspective,89.98457483298606,73.72498768945792,339,bwGfoP2ATys36IDLOknCYJ,239
6ab7c055-e327-4fc0-b12d-d829034b334c,Mapillary,1431386318252001,48.76493747732735,9.168412685394289,2024-07-09 03:23:03.705000+02:00,2024,7,9,3,7680.0,3840.0,28.41663791127553,spherical,,,1168,aE5o7bTMH0UtscOYxhVwID,660
72889b66-e415-4aaf-8853-393823c7fdaf,Mapillary,354725037464741,48.767815662196654,9.170740842819214,2024-07-09 03:23:58.994000+02:00,2024,7,9,3,7680.0,3840.0,30.37007632907347,spherical,,,1285,aE5o7bTMH0UtscOYxhVwID,660
6ac79806-75a5-4504-a894-6928a4b0ff9f,Mapillary,1184598059405589,48.77268415711728,9.16759729385376,2024-06-09 11:14:24+02:00,2024,6,9,11,4000.0,3000.0,340.085,perspective,92.1569342259321,75.82144129585427,273,bwGfoP2ATys36IDLOknCYJ,239
2aeb6583-d951-4a01-a1f5-cfecc609f22c,Mapillary,1145241746592572,48.769866356668615,9.172398447990416,2024-07-09 03:24:36.531000+02:00,2024,7,9,3,7680.0,3840.0,23.592178151312623,spherical,,,1368,aE5o7bTMH0UtscOYxhVwID,660
3370661e-cd57-47c6-bd93-ab470ca720c5,Mapillary,1204360210573963,48.769311263155856,9.171926379203796,2024-07-09 03:24:25.420000+02:00,2024,7,9,3,7680.0,3840.0,27.58293968841116,spherical,,,1345,aE5o7bTMH0UtscOYxhVwID,660
4041970a-3e2d-4a97-8b90-3f0693b45ad1,Mapillary,7752334061554265,48.770771464140125,9.16910469532013,2024-07-07 21:33:15.834000+02:00,2024,7,7,21,4032.0,3024.0,150.9635203295563,perspective,100.17182580189085,83.75511531847577,1,VWRknQTjyX4sEMFlL8CP7h,50
10c8f707-b3be-4acf-81b9-507b061afdd9,Mapillary,1632936910841078,48.77175080033098,9.166975021362305,2024-06-09 11:13:21+02:00,2024,6,9,11,4000.0,3000.0,61.663,perspective,90.78650919724643,74.49629888331229,210,bwGfoP2ATys36IDLOknCYJ,239
e0be2ae4-f4b1-4e96-ae97-c6e6c6f9b436,Mapillary,1170715360922040,48.77554775715262,9.165403246879578,2024-07-07 21:30:27.693000+02:00,2024,7,7,21,4032.0,3024.0,144.43590203105126,perspective,101.06243827453136,84.6566112497355,173,Jw7VROdnpD2BMjaQoLAFXe,161
c95ed0bc-9a7a-4b36-8468-b95db378350b,Mapillary,1928688014267993,48.77273011741988,9.174646139144896,2024-07-09 03:25:31.119000+02:00,2024,7,9,3,7680.0,3840.0,22.20450388413008,spherical,,,1484,aE5o7bTMH0UtscOYxhVwID,660
d0df4d7c-ed01-4a4f-900b-709c6adbc2c4,Mapillary,335573249488286,48.77649518391908,9.173288941383362,2024-07-09 03:27:17.292000+02:00,2024,7,9,3,7680.0,3840.0,35.75837871122121,spherical,,,1666,aE5o7bTMH0UtscOYxhVwID,660
1af0e96c-7762-4e85-869e-de56159cec6b,Mapillary,480958250979066,48.769339548323984,9.162710309028624,2024-06-09 11:11:58+02:00,2024,6,9,11,4000.0,3000.0,339.467,perspective,87.59034160365272,71.44003559851123,127,bwGfoP2ATys36IDLOknCYJ,239
625ac8ad-d826-4b9b-bdbe-a3455631e457,Mapillary,1161815748271983,48.76742672793509,9.170408248901367,2024-07-09 03:23:51.753000+02:00,2024,7,9,3,7680.0,3840.0,28.55422203631616,spherical,,,1269,aE5o7bTMH0UtscOYxhVwID,660
2272284b-8609-4023-a3ea-0eff02e15d0e,Mapillary,458661307114546,48.77206545664086,9.167983531951904,2024-07-07 21:32:01.716000+02:00,2024,7,7,21,4032.0,3024.0,147.10849752144478,perspective,101.12788094708797,84.72301420195166,253,Jw7VROdnpD2BMjaQoLAFXe,161
649c80be-01cb-41e0-8613-443e94ecc024,Mapillary,465021352943865,48.76564819924806,9.169008135795591,2024-07-09 03:23:16.351000+02:00,2024,7,9,3,7680.0,3840.0,30.232921711537017,spherical,,,1197,aE5o7bTMH0UtscOYxhVwID,660
cb6c84a6-f8bc-46a7-849a-4389a84c2918,Mapillary,1622695801855673,48.77439880145019,9.166266918182371,2024-07-07 21:30:50.405000+02:00,2024,7,7,21,4032.0,3024.0,156.4656996761844,perspective,101.06243827453136,84.6566112497355,196,Jw7VROdnpD2BMjaQoLAFXe,161
1b1ccd44-7d6b-459a-85ab-fe2afce607df,Mapillary,1025343362533078,48.772825573298576,9.167280793190002,2024-06-09 11:14:44+02:00,2024,6,9,11,4000.0,3000.0,248.926,perspective,92.1569342259321,75.82144129585427,293,bwGfoP2ATys36IDLOknCYJ,239
175712b0-2eb4-49ea-87e4-47ace5b42f53,Mapillary,1671797606981753,48.7728467856914,9.16735053062439,2024-06-09 11:14:39+02:00,2024,6,9,11,4000.0,3000.0,246.361,perspective,92.1569342259321,75.82144129585427,288,bwGfoP2ATys36IDLOknCYJ,239
ced06528-e3b9-427b-8731-3c4c4a9b9af5,Mapillary,1095077235518475,48.76979210884724,9.169651865959167,2024-07-07 21:33:36.822000+02:00,2024,7,7,21,4032.0,3024.0,160.26166245793246,perspective,100.17182580189085,83.75511531847577,22,VWRknQTjyX4sEMFlL8CP7h,50
3f59b87b-99bd-4525-bfa9-ec380d80f3e8,Mapillary,992805279152477,48.76355489990158,9.16586458683014,2024-07-09 03:21:45.827000+02:00,2024,7,9,3,7680.0,3840.0,88.80580897175389,spherical,,,1085,aE5o7bTMH0UtscOYxhVwID,660
5a3bb992-6168-4bf1-89a7-58b82c515116,Mapillary,416764108025916,48.77538160210818,9.165505170822144,2024-07-07 21:30:30.628000+02:00,2024,7,7,21,4032.0,3024.0,142.204182043936,perspective,101.06243827453136,84.6566112497355,176,Jw7VROdnpD2BMjaQoLAFXe,161
3b2a6fb8-027f-42bb-8bfd-ae2f835328c1,Mapillary,432868619744127,48.77624418827048,9.173026084899902,2024-07-09 03:27:12.787000+02:00,2024,7,9,3,7680.0,3840.0,31.56684922885233,spherical,,,1655,aE5o7bTMH0UtscOYxhVwID,660
8a3a7152-9b39-46fb-b65c-2e074adcd21f,Mapillary,992146042201701,48.77785619480892,9.164952635765076,2024-06-09 11:20:31+02:00,2024,6,9,11,4000.0,3000.0,42.683,perspective,90.01779139428781,73.75687577274763,186,xHUWVkul6BrJRGbPnApeaQ,188
6cb6ab32-8914-43b2-aec6-ba60b34acad1,Mapillary,2255237181542054,48.77312961673948,9.167130589485168,2024-06-09 11:15:14+02:00,2024,6,9,11,4000.0,3000.0,341.174,perspective,89.98457483298606,73.72498768945792,323,bwGfoP2ATys36IDLOknCYJ,239
99e4058f-f1c1-4326-87fb-b343b234a337,Mapillary,762796545777972,48.77429274267507,9.173369407653809,2024-07-09 03:26:06.287000+02:00,2024,7,9,3,7680.0,3840.0,305.67813892056193,spherical,,,1558,aE5o7bTMH0UtscOYxhVwID,660
0bced700-6ab2-43e1-a082-5402a22442dc,Mapillary,1038858547798729,48.77138310956028,9.168428778648376,2024-07-07 21:32:19.842000+02:00,2024,7,7,21,4032.0,3024.0,145.10071726162988,perspective,101.12788094708797,84.72301420195166,268,Jw7VROdnpD2BMjaQoLAFXe,161
c1e4299c-049a-44a8-911e-1d02cfe1eb34,Mapillary,392863559851951,48.776823950968776,9.16437327861786,2024-06-09 11:20:00+02:00,2024,6,9,11,4000.0,3000.0,230.234,perspective,90.01779139428781,73.75687577274763,155,xHUWVkul6BrJRGbPnApeaQ,188
684ce797-ef33-47b7-ada7-8ff8538aae8e,Mapillary,844975607571283,48.76552444242293,9.168906211853027,2024-07-09 03:23:14.349000+02:00,2024,7,9,3,7680.0,3840.0,28.88487153068041,spherical,,,1192,aE5o7bTMH0UtscOYxhVwID,660
06ebd4a4-7fb6-4e2a-b467-35f8fdef5243,Mapillary,430142336656430,48.77204777937232,9.16786015033722,2024-06-09 11:13:37+02:00,2024,6,9,11,4000.0,3000.0,112.481,perspective,92.1569342259321,75.82144129585427,226,bwGfoP2ATys36IDLOknCYJ,239
6c6db3c5-0dd2-4d8e-a5ea-87578617b30f,Mapillary,390958347330704,48.76612200827401,9.169367551803589,2024-07-09 03:23:24.192000+02:00,2024,7,9,3,7680.0,3840.0,31.042261072122983,spherical,,,1216,aE5o7bTMH0UtscOYxhVwID,660
490fb56e-7507-4dcb-aa12-5aa5d876ff41,Mapillary,451335244493518,48.769459760110834,9.17204976081848,2024-07-09 03:24:28.123000+02:00,2024,7,9,3,7680.0,3840.0,31.67342852524382,spherical,,,1351,aE5o7bTMH0UtscOYxhVwID,660
2ae68dce-104e-4fad-b7ad-b32c7bb183c5,Mapillary,7705373696233711,48.776307821088864,9.16636884212494,2024-06-09 11:18:26.500000+02:00,2024,6,9,11,4000.0,3000.0,334.374,perspective,90.24881414652745,73.97880221006629,62,xHUWVkul6BrJRGbPnApeaQ,188
edd36d1e-e4f9-4086-a871-1202c7fef181,Mapillary,1197394521386139,48.76351600331103,9.165666103363035,2024-07-09 03:21:43.124000+02:00,2024,7,9,3,7680.0,3840.0,69.20891283116936,spherical,,,1080,aE5o7bTMH0UtscOYxhVwID,660
877fd5b9-f7c4-4428-9a1b-e220801b5b52,Mapillary,8075964309115357,48.77748854875162,9.164185523986816,2024-06-09 11:20:19+02:00,2024,6,9,11,4000.0,3000.0,34.724,perspective,90.01779139428781,73.75687577274763,174,xHUWVkul6BrJRGbPnApeaQ,188
3208e3e6-913c-4609-948b-c2c0453de4cb,Mapillary,842823197296826,48.76866777127631,9.171406030654907,2024-07-09 03:24:13.942000+02:00,2024,7,9,3,7680.0,3840.0,27.28548647884241,spherical,,,1319,aE5o7bTMH0UtscOYxhVwID,660
f0d5c481-23be-47d0-b7aa-cc1105ff0921,Mapillary,1166976611131377,48.764403545287934,9.167688488960266,2024-07-09 03:22:49.291000+02:00,2024,7,9,3,7680.0,3840.0,48.59166760338599,spherical,,,1142,aE5o7bTMH0UtscOYxhVwID,660
338821b2-a2e0-432b-a09c-8760f9101d42,Mapillary,1850280952123588,48.7656694146732,9.169029593467712,2024-07-09 03:23:16.785000+02:00,2024,7,9,3,7680.0,3840.0,26.72794935626496,spherical,,,1198,aE5o7bTMH0UtscOYxhVwID,660
5bf48075-cd23-493c-a73c-23180bef9957,Mapillary,1149656949673441,48.77222455177727,9.174410104751589,2024-07-09 03:25:22.210000+02:00,2024,7,9,3,7680.0,3840.0,30.320640229721903,spherical,,,1465,aE5o7bTMH0UtscOYxhVwID,660
02bf2034-01c6-4a43-9812-52bbed44e8a5,Mapillary,367970145997166,48.7778597298541,9.163745641708374,2024-07-07 21:29:44.709000+02:00,2024,7,7,21,4032.0,3024.0,152.23340498344606,perspective,100.62784114935633,84.2161952682616,130,Jw7VROdnpD2BMjaQoLAFXe,161
c39f7df7-b537-412d-a9b8-89bb57336ea0,Mapillary,1528374338102378,48.76345589033909,9.165387153625488,2024-07-09 03:21:40.255000+02:00,2024,7,9,3,7680.0,3840.0,74.55897863180542,spherical,,,1073,aE5o7bTMH0UtscOYxhVwID,660
eb9b594c-64e0-478c-847b-8e823d20025d,Mapillary,497191912679637,48.776710827065614,9.17356252670288,2024-07-09 03:27:21.496000+02:00,2024,7,9,3,7680.0,3840.0,36.61270796256264,spherical,,,1676,aE5o7bTMH0UtscOYxhVwID,660
ff8e5001-0ab6-4759-888c-348db3da9909,Mapillary,490074553522713,48.76969664720133,9.169737696647644,2024-07-07 21:33:38.875000+02:00,2024,7,7,21,4032.0,3024.0,162.06791050007823,perspective,100.17182580189085,83.75511531847577,24,VWRknQTjyX4sEMFlL8CP7h,50
3aa8cf9d-d135-4e3a-b54b-d783ca88f7b9,Mapillary,502898082209275,48.7669812177158,9.170059561729431,2024-07-09 03:23:44.112000+02:00,2024,7,9,3,7680.0,3840.0,27.8127699538,spherical,,,1251,aE5o7bTMH0UtscOYxhVwID,660
855de11b-ea9c-4551-87ba-58e9d5b63841,Mapillary,1055173859286990,48.76656045443502,9.169737696647644,2024-07-09 03:23:36.504000+02:00,2024,7,9,3,7680.0,3840.0,26.756709462578897,spherical,,,1234,aE5o7bTMH0UtscOYxhVwID,660
db47f556-6b86-4b9a-8c6d-24b0127b144b,Mapillary,1488087392094421,48.77067953990692,9.169169068336489,2024-07-07 21:33:17.824000+02:00,2024,7,7,21,4032.0,3024.0,147.620381044615,perspective,100.17182580189085,83.75511531847577,3,VWRknQTjyX4sEMFlL8CP7h,50
146dc243-24ba-40b2-92a4-929a9a7a28ab,Mapillary,1499761827308654,48.766023003772375,9.169287085533142,2024-07-09 03:23:22.657000+02:00,2024,7,9,3,7680.0,3840.0,26.809144140590945,spherical,,,1212,aE5o7bTMH0UtscOYxhVwID,660
6482c272-712e-4023-ac5b-321ad93ba5ca,Mapillary,996711478562850,48.77228818969067,9.16781723499298,2024-07-07 21:31:56.709000+02:00,2024,7,7,21,4032.0,3024.0,150.29081178805706,perspective,101.12788094708797,84.72301420195166,248,Jw7VROdnpD2BMjaQoLAFXe,161
3b9374e7-80f8-41a8-85d0-4aaff8bf8a2a,Mapillary,1194856981689674,48.77513060089183,9.167243242263794,2024-06-09 11:18:03+02:00,2024,6,9,11,4000.0,3000.0,332.374,perspective,90.24881414652745,73.97880221006629,38,xHUWVkul6BrJRGbPnApeaQ,188
cf01d1c6-c8b0-498d-a427-1f746d111151,Mapillary,911431550747879,48.77750622410446,9.174458384513857,2024-07-09 03:27:36.477000+02:00,2024,7,9,3,7680.0,3840.0,37.17180493649101,spherical,,,1711,aE5o7bTMH0UtscOYxhVwID,660
b7892dcf-6b12-4b38-bda4-3713156bd8a7,Mapillary,1246860272947471,48.77308012142106,9.167152047157288,2024-06-09 11:15:13+02:00,2024,6,9,11,4000.0,3000.0,341.548,perspective,89.98457483298606,73.72498768945792,322,bwGfoP2ATys36IDLOknCYJ,239
42f2f539-5f6b-4d3f-9b79-a658e55cdc8f,Mapillary,3836859326596330,48.77188868367577,9.16812300682068,2024-07-07 21:32:06.693000+02:00,2024,7,7,21,4032.0,3024.0,145.7103211307974,perspective,101.12788094708797,84.72301420195166,257,Jw7VROdnpD2BMjaQoLAFXe,161
55cefade-03d5-4287-be7e-cc5171fd01f5,Mapillary,1002567721410795,48.77230586687452,9.174458384513857,2024-07-09 03:25:23.611000+02:00,2024,7,9,3,7680.0,3840.0,24.92926051878044,spherical,,,1468,aE5o7bTMH0UtscOYxhVwID,660
832aff10-dab5-40b1-b18a-b83721ec166f,Mapillary,1027902628756380,48.77223162266051,9.167865514755247,2024-06-09 11:14:16+02:00,2024,6,9,11,4000.0,3000.0,331.665,perspective,92.1569342259321,75.82144129585427,265,bwGfoP2ATys36IDLOknCYJ,239
d876d358-59df-490e-a884-10deacaa5aea,Mapillary,2854960131323331,48.77723048789153,9.174147248268127,2024-07-09 03:27:31.339000+02:00,2024,7,9,3,7680.0,3840.0,37.62393146480088,spherical,,,1699,aE5o7bTMH0UtscOYxhVwID,660
d007c596-70b5-4cda-8141-a5afdc97f246,Mapillary,849522657097540,48.76831773651631,9.171132445335388,2024-07-09 03:24:07.836000+02:00,2024,7,9,3,7680.0,3840.0,26.59902081235191,spherical,,,1305,aE5o7bTMH0UtscOYxhVwID,660
d16c3049-133b-4667-84d5-6c0227422324,Mapillary,1720004478773123,48.766853928355744,9.169963002204897,2024-07-09 03:23:41.910000+02:00,2024,7,9,3,7680.0,3840.0,23.806495079029617,spherical,,,1246,aE5o7bTMH0UtscOYxhVwID,660
7ae04060-3358-4490-80c6-9131329ee670,Mapillary,790266643087072,48.776618913706585,9.166148900985718,2024-06-09 11:18:33+02:00,2024,6,9,11,4000.0,3000.0,334.704,perspective,90.24881414652745,73.97880221006629,68,xHUWVkul6BrJRGbPnApeaQ,188
5f05cbc3-a06d-4820-8f62-3e74e39d9b57,Mapillary,455672817162757,48.77392153519776,9.1680908203125,2024-06-09 11:17:35+02:00,2024,6,9,11,4000.0,3000.0,339.399,perspective,90.24881414652745,73.97880221006629,10,xHUWVkul6BrJRGbPnApeaQ,188
0bdfcbd5-d2f9-46f9-a379-f415c13e8790,Mapillary,1019230093105969,48.76860059307725,9.170628190040588,2024-07-07 21:33:57.877000+02:00,2024,7,7,21,4032.0,3024.0,124.75947938553986,perspective,100.17182580189085,83.75511531847577,43,VWRknQTjyX4sEMFlL8CP7h,50
c48f158a-e4cf-4bb3-ae7b-19384201cc6d,Mapillary,3622573634699160,48.77683455632163,9.164400100708008,2024-06-09 11:19:51+02:00,2024,6,9,11,4000.0,3000.0,238.742,perspective,93.21041687063804,76.8462217262694,146,xHUWVkul6BrJRGbPnApeaQ,188
8b026887-779b-406c-b15c-06a947b34bbb,Mapillary,500982952265034,48.77684162655561,9.164410829544067,2024-06-09 11:19:47+02:00,2024,6,9,11,4000.0,3000.0,265.661,perspective,93.21041687063804,76.8462217262694,142,xHUWVkul6BrJRGbPnApeaQ,188
f1c8f1ab-4ea9-4adb-a764-1fb38f01e2b1,Mapillary,878900800715794,48.77383668738898,9.174275994300842,2024-07-09 03:25:53.842000+02:00,2024,7,9,3,7680.0,3840.0,319.1906651867455,spherical,,,1531,aE5o7bTMH0UtscOYxhVwID,660
e7f3a43e-f25b-40be-a9ff-eb0f52b9db53,Mapillary,1549842405594860,48.76639073379454,9.16959822177887,2024-07-09 03:23:30.498000+02:00,2024,7,9,3,7680.0,3840.0,27.39728835748423,spherical,,,1227,aE5o7bTMH0UtscOYxhVwID,660
6277229f-252a-42c5-944b-a290623fec9f,Mapillary,781090584236681,48.77067953990692,9.17306900024414,2024-07-09 03:24:52.247000+02:00,2024,7,9,3,7680.0,3840.0,30.45280881781764,spherical,,,1401,aE5o7bTMH0UtscOYxhVwID,660
9db5b21e-d531-4381-9802-aaa725fe3aef,Mapillary,858088896161266,48.77405941258115,9.167624115943909,2024-06-09 11:15:54+02:00,2024,6,9,11,4000.0,3000.0,96.68,perspective,89.98457483298606,73.72498768945792,363,bwGfoP2ATys36IDLOknCYJ,239
de80518a-30a4-46de-9dd6-9ff4899c22a0,Mapillary,1385396958817746,48.77283264409718,9.167302250862122,2024-06-09 11:14:42+02:00,2024,6,9,11,4000.0,3000.0,246.014,perspective,92.1569342259321,75.82144129585427,291,bwGfoP2ATys36IDLOknCYJ,239
422b0cb8-fd08-43e8-a516-c3ceb42e692c,Mapillary,511687564542813,48.77128765093917,9.173664450645449,2024-07-09 03:25:03.892000+02:00,2024,7,9,3,7680.0,3840.0,34.161994144516655,spherical,,,1427,aE5o7bTMH0UtscOYxhVwID,660
32242832-1f77-49e0-bbdd-6f248b0c7d8f,Mapillary,495536919699493,48.76442122524767,9.167720675468445,2024-07-09 03:22:49.824000+02:00,2024,7,9,3,7680.0,3840.0,43.81410835407712,spherical,,,1143,aE5o7bTMH0UtscOYxhVwID,660
92279593-411e-4989-b2f6-383b0ec7567e,Mapillary,332032293178187,48.77496444446675,9.1658216714859,2024-07-07 21:30:38.687000+02:00,2024,7,7,21,4032.0,3024.0,144.61661771796824,perspective,101.06243827453136,84.6566112497355,184,Jw7VROdnpD2BMjaQoLAFXe,161
2f60f91a-c8dc-4fe7-b01d-a4f4cc4a6b42,Mapillary,393970196990376,48.76460156048134,9.167988896369934,2024-07-09 03:22:56.498000+02:00,2024,7,9,3,7680.0,3840.0,38.94443385223036,spherical,,,1152,aE5o7bTMH0UtscOYxhVwID,660
