uuid,source,orig_id,timezone,utc_offset_s,calculated_day_night,hrs_aft_sunrise,hrs_aft_sunset
5bcea56a-9e4d-4e6c-b338-6376a633da2d,Mapillary,1027721755638027,Europe/Berlin,7200.0,day,5.99,
7159a1af-0044-4e0f-8cfc-6449bce611db,Mapillary,1417156289677850,Europe/Berlin,7200.0,night,-2.05,
fa7e61ea-71a0-48bc-bbdf-0bd094148021,Mapillary,7763399833697546,Europe/Berlin,7200.0,night,,0.06
a417987e-abb6-47e3-ae5e-d0c5fdc0e515,Mapillary,7600595823371292,Europe/Berlin,7200.0,night,,0.04
99521284-8a2b-42fa-97f1-ff89a6cc8803,Mapillary,1252808859063743,Europe/Berlin,7200.0,night,,0.1
68cd3e65-651d-4a5c-b9ae-bb0aab2dda75,Mapillary,827434112236318,Europe/Berlin,7200.0,day,5.88,
2eb4194e-99a2-4f22-b9fe-516612f03412,Mapillary,1907173449731507,Europe/Berlin,7200.0,day,5.87,
c8e8f155-7897-49d8-9579-e5ddca1c52d4,Mapillary,1008213650745520,Europe/Berlin,7200.0,night,-2.05,
e7d12fbc-17ab-421b-a6cf-88b12e11b77e,Mapillary,1171244300864189,Europe/Berlin,7200.0,night,-2.09,
2fb204dc-0511-4cba-8648-5d45349524ec,Mapillary,1405832073464110,Europe/Berlin,7200.0,day,5.95,
6e5b7d22-a736-4b40-be9b-acf51444eb02,Mapillary,462659569825341,Europe/Berlin,7200.0,day,5.98,
a0a6f1d3-cbf6-47aa-9332-10b187677110,Mapillary,995149965229927,Europe/Berlin,7200.0,night,-2.06,
cb208b39-85b7-4b97-8ab0-29a6d3a56e35,Mapillary,516960980899898,Europe/Berlin,7200.0,night,-2.05,
8b7a5b79-da0d-4e8e-9da3-cf188a36aaa9,Mapillary,813499334053001,Europe/Berlin,7200.0,day,5.9,
a93afb6a-9758-4fea-872a-a32a513cde3d,Mapillary,343700648835291,Europe/Berlin,7200.0,night,-2.11,
5916a42b-c8c2-40fb-880c-375887658d00,Mapillary,380873261185256,Europe/Berlin,7200.0,day,5.89,
1585cd05-6e0e-4e28-b49f-13dbc06edafd,Mapillary,851310633531623,Europe/Berlin,7200.0,day,5.9,
9745989e-c829-4ac7-8acc-57cf2a45ed14,Mapillary,422281034121866,Europe/Berlin,7200.0,night,-2.13,
aebe2139-d9ac-49a5-9bf1-a62dfc7fed08,Mapillary,1630003944454741,Europe/Berlin,7200.0,night,-2.06,
6f22ebc2-f052-4d5a-aab7-4d7bfeebb2ed,Mapillary,834122114777755,Europe/Berlin,7200.0,day,5.9,
1c01a421-22b1-4407-b0a4-b65b3a38c34c,Mapillary,1722778931862854,Europe/Berlin,7200.0,night,-2.06,
11f46a89-548f-48f0-a218-27ed0be07cd9,Mapillary,1036921997944653,Europe/Berlin,7200.0,night,-2.12,
4beeb590-6a04-41a1-b844-fa14fc9bf47f,Mapillary,872785524722232,Europe/Berlin,7200.0,night,-2.11,
475d73f3-aaa1-48e6-9b57-ff9621e253bf,Mapillary,1115660759736468,Europe/Berlin,7200.0,day,5.95,
aa6eae78-302c-42f4-81db-d656cefac3e2,Mapillary,1946448535814417,Europe/Berlin,7200.0,night,-2.13,
7474abda-fa75-417d-a0c5-95ce00492a90,Mapillary,347549901720290,Europe/Berlin,7200.0,night,-2.13,
8b644ef1-d3da-4994-9b34-b13b246b58d8,Mapillary,7937855942948382,Europe/Berlin,7200.0,day,5.88,
358259e6-1565-43d5-94aa-5ae3a4ee749e,Mapillary,3810692009254069,Europe/Berlin,7200.0,night,-2.06,
0dcd4fa8-258c-422f-bfa2-462b35299309,Mapillary,1177939863425473,Europe/Berlin,7200.0,night,-2.12,
03b52960-f7c3-4ecf-b735-b1acbb2473ed,Mapillary,791421566311022,Europe/Berlin,7200.0,night,,0.05
8787fb28-e7c7-4e5a-b5e2-72684e806f85,Mapillary,1205138860485901,Europe/Berlin,7200.0,night,-2.09,
d97508f5-3611-4bfd-9d50-f0f8f8c61ba2,Mapillary,845936897407628,Europe/Berlin,7200.0,night,-2.12,
f9d94533-4066-4c3b-955d-42b2a4057510,Mapillary,2251392655207193,Europe/Berlin,7200.0,day,5.92,
725324d3-0c02-4e63-95bc-894fe0cdc45a,Mapillary,3325711387723407,Europe/Berlin,7200.0,night,-2.08,
9e1f0817-d7b4-4413-901a-644fd7de053e,Mapillary,3586189641642492,Europe/Berlin,7200.0,day,5.9,
06b09015-ac1d-49ce-9c76-c0dff1038531,Mapillary,469953075770946,Europe/Berlin,7200.0,night,,0.05
de292a9a-0bd0-408d-96d1-1e9e9154af93,Mapillary,1292139332171860,Europe/Berlin,7200.0,night,-2.13,
10642ed4-48c4-44dd-94eb-1f60a78dfcac,Mapillary,3777395112550089,Europe/Berlin,7200.0,night,-2.12,
39467557-77f0-4ed1-9d68-c6766c823d14,Mapillary,1634005704110461,Europe/Berlin,7200.0,night,-2.09,
47382c75-47ca-43b9-938c-7cfc684e8b0b,Mapillary,3798818513729542,Europe/Berlin,7200.0,night,,0.11
41636423-c0d1-499e-a555-c14d4c34e0db,Mapillary,883283906966389,Europe/Berlin,7200.0,day,5.87,
17986ac3-8b07-4fa4-b8fa-047a676c5710,Mapillary,301910139667078,Europe/Berlin,7200.0,day,5.96,
b8370395-29f2-40d1-8ace-efce66bc0956,Mapillary,452993987352252,Europe/Berlin,7200.0,day,5.95,
93cea21d-41e3-4a63-9029-aaaf523bd230,Mapillary,493013209884060,Europe/Berlin,7200.0,night,,0.11
39f89f23-75d0-49a9-b54d-80c58294bf05,Mapillary,842816197266603,Europe/Berlin,7200.0,night,,0.04
48b21fd9-186f-43a8-8983-a93e90cc1805,Mapillary,1402262420462549,Europe/Berlin,7200.0,night,-2.1,
9a7e884f-6a91-4165-83ed-f92f448cba8d,Mapillary,858822459438106,Europe/Berlin,7200.0,night,,0.06
183eccd3-2fbb-496d-a99b-d66b6bb69c34,Mapillary,501426549287454,Europe/Berlin,7200.0,night,-2.1,
33b28f08-cea0-4d12-98c4-845363d2b79f,Mapillary,484611063970562,Europe/Berlin,7200.0,day,5.91,
7656f50e-9e24-42e5-9cdb-0a391e014182,Mapillary,1197031817989399,Europe/Berlin,7200.0,day,5.9,
3fc84983-3920-41b4-a3c5-ef8f837da525,Mapillary,454585103872909,Europe/Berlin,7200.0,day,5.87,
b668dedc-48cd-4335-a0c6-65550ea871d1,Mapillary,3298072947155769,Europe/Berlin,7200.0,day,5.86,
46d30a35-3daf-409d-9960-ea9d102b1349,Mapillary,1787734048422420,Europe/Berlin,7200.0,day,5.87,
c5103d9b-e993-47d6-9da3-2a18ab290182,Mapillary,1155495629215211,Europe/Berlin,7200.0,day,5.89,
0fc85164-cf16-4674-ac75-f6c37ecee584,Mapillary,1405741870099533,Europe/Berlin,7200.0,day,5.87,
6cb357ce-db43-4715-af7c-8046a21fa9a6,Mapillary,510649498086790,Europe/Berlin,7200.0,night,,0.05
ebb03957-f2c0-4b01-ab5a-aaa8451bc974,Mapillary,1667913454029810,Europe/Berlin,7200.0,night,-2.09,
177a0b4d-b908-48c6-99d7-0bdbac6cb4fc,Mapillary,1165616394562156,Europe/Berlin,7200.0,day,5.97,
d5961fc2-ef4b-4247-9f51-883d1b32514c,Mapillary,712789854251460,Europe/Berlin,7200.0,day,5.85,
8a17ed02-b2e2-4855-a5ab-bc8e51d9eb8a,Mapillary,988325652778998,Europe/Berlin,7200.0,night,,0.05
df0cafa0-4652-404c-9192-9dde19aa1aff,Mapillary,810066701194498,Europe/Berlin,7200.0,night,-2.1,
6d816e94-4ae6-4ea3-83ec-d65c3260d1ed,Mapillary,1009275846962509,Europe/Berlin,7200.0,night,-2.13,
43f212b1-ad43-4905-af03-43de7702e7ba,Mapillary,1653627015411038,Europe/Berlin,7200.0,night,-2.05,
0da917bb-4787-44fa-b650-c00c90e2fab6,Mapillary,1052762199610583,Europe/Berlin,7200.0,day,5.99,
88f2edb8-d93c-435a-9ea5-19a5167d2bde,Mapillary,848221693853396,Europe/Berlin,7200.0,night,-2.11,
bb7e7370-87da-4e0e-a0cd-1d8947d4bf13,Mapillary,670808368580391,Europe/Berlin,7200.0,night,,0.11
5fea7a4e-8040-401b-9924-24c58638f192,Mapillary,977567773839037,Europe/Berlin,7200.0,day,5.88,
7ccceb7b-fd04-449c-8f9e-77caff06fe14,Mapillary,498396452637203,Europe/Berlin,7200.0,night,,0.06
04fe83f8-7cce-48eb-80b3-0d1371b935ea,Mapillary,1172807640623376,Europe/Berlin,7200.0,night,-2.11,
b1cd301d-ac62-4e83-b299-46c0dfc08876,Mapillary,1591210828109909,Europe/Berlin,7200.0,night,,0.04
697fe0e3-6bf7-45a8-9aac-4fb77b8ea1d5,Mapillary,439111285557758,Europe/Berlin,7200.0,day,5.89,
bb77321a-60e9-45ec-a22b-1448a19d529f,Mapillary,1012425080315217,Europe/Berlin,7200.0,day,5.97,
45cfaa6b-2138-44bc-bdda-4346808449c2,Mapillary,1527844718160685,Europe/Berlin,7200.0,day,5.9,
393a6f46-68d3-4aa1-b031-5f90e9cc2817,Mapillary,1915676888874109,Europe/Berlin,7200.0,night,-2.12,
2b3f94d0-443d-4215-aa5c-c7f089e8de3e,Mapillary,3797251080564587,Europe/Berlin,7200.0,day,5.92,
331bd82c-733c-4144-a15e-703ab2fff6f0,Mapillary,1012974930472199,Europe/Berlin,7200.0,night,,0.1
5a276b4a-b127-4167-8904-abcb0f768b05,Mapillary,747345764084264,Europe/Berlin,7200.0,night,-2.08,
9469bba9-5735-43fc-95af-62c1adc96a2c,Mapillary,1156781275535200,Europe/Berlin,7200.0,day,5.95,
a3abe136-f1bf-4466-b8a6-805ad1000475,Mapillary,409535965436400,Europe/Berlin,7200.0,night,-2.12,
61afcd21-7974-436d-84dc-929ad275631f,Mapillary,786548550215708,Europe/Berlin,7200.0,night,,0.04
06129dab-7e25-4900-bc50-3afc5cafa321,Mapillary,493446309826096,Europe/Berlin,7200.0,night,-2.09,
f14dcc56-9671-4f15-88db-bc5f78860efd,Mapillary,506997905144651,Europe/Berlin,7200.0,night,-2.08,
f539767e-be11-4ca1-a057-779148e904ce,Mapillary,1222812742406816,Europe/Berlin,7200.0,night,,0.05
6b6a69f9-ceb8-48c0-b91c-653a4f20d13c,Mapillary,858235586184525,Europe/Berlin,7200.0,night,-2.1,
23a4cac8-89f5-4b59-be2f-8d2f8b609d59,Mapillary,1322392692053918,Europe/Berlin,7200.0,night,-2.11,
0d22d955-db52-4168-bff8-cd57796457be,Mapillary,454063210923558,Europe/Berlin,7200.0,night,-2.13,
521e3836-d2af-4268-b739-ec1155fd72c8,Mapillary,1212330620201022,Europe/Berlin,7200.0,night,-2.11,
5805e56f-dc80-4c43-ac0a-201c46beedd7,Mapillary,1249525652874742,Europe/Berlin,7200.0,night,-2.15,
969faf74-1a0e-4bf1-9172-4f2f257923e4,Mapillary,477350651649426,Europe/Berlin,7200.0,night,-2.08,
6120e7cc-0307-4803-87f7-b58df10a53e7,Mapillary,1015050179637869,Europe/Berlin,7200.0,night,-2.11,
d81d62f4-a855-4c7d-90f9-756357057665,Mapillary,469059599219974,Europe/Berlin,7200.0,night,-2.12,
87b48d81-a65d-4a9a-a082-cdfd4a165d3a,Mapillary,1066897878335406,Europe/Berlin,7200.0,day,5.88,
ab748527-4ba7-4e1f-b2fd-86d5b346bd74,Mapillary,1184971949357977,Europe/Berlin,7200.0,night,,0.07
86035d96-e2d5-449f-8847-7a7b5328aeba,Mapillary,442805822014640,Europe/Berlin,7200.0,day,5.88,
4094536d-4d01-4c8d-8178-fe26369ecb9c,Mapillary,811415447790166,Europe/Berlin,7200.0,night,-2.08,
0c482394-876a-4520-8e78-c871849e55c3,Mapillary,1882859548878204,Europe/Berlin,7200.0,day,5.99,
89949753-85f5-425d-b727-f295b452379e,Mapillary,1371205006889180,Europe/Berlin,7200.0,day,5.87,
5dac8987-4463-474d-897b-1ff92bc5e0a6,Mapillary,854045959949546,Europe/Berlin,7200.0,night,-2.15,
49823c30-cd10-4f1c-9dc7-808cd88b3481,Mapillary,855562776449987,Europe/Berlin,7200.0,night,,0.06
c1c2c0b7-1719-4b03-89c8-df4345c7d1e7,Mapillary,1683182969118758,Europe/Berlin,7200.0,night,-2.06,
9eb509cc-385d-4c29-b39d-9537deecdfaf,Mapillary,448255944796103,Europe/Berlin,7200.0,night,-2.05,
9fc188e6-4d3c-4a34-84cd-9f3fd0a03e7b,Mapillary,1956471934811317,Europe/Berlin,7200.0,night,-2.11,
1ce5c73c-22a9-42bb-92ee-da186c9afa41,Mapillary,1329586318428543,Europe/Berlin,7200.0,night,-2.12,
b6ae322b-73ab-4e9a-b03b-0410a0309984,Mapillary,1235757974074651,Europe/Berlin,7200.0,day,5.89,
eed0d816-f29c-4ec8-9317-c20960073ffb,Mapillary,784734860539662,Europe/Berlin,7200.0,night,-2.14,
e3b0f844-14d9-4bb6-b7a5-029772c41aa8,Mapillary,405479518539751,Europe/Berlin,7200.0,night,,0.06
422cbb55-38de-4e79-bac6-85f17168a896,Mapillary,1528608977785326,Europe/Berlin,7200.0,night,-2.05,
3ea5bfef-6966-4aaf-809f-b884380625a4,Mapillary,1281504736146635,Europe/Berlin,7200.0,day,5.98,
579f815c-9b83-48b4-abe9-54c44084017e,Mapillary,1210136839979497,Europe/Berlin,7200.0,night,,0.05
48d6db79-df45-4fff-9990-27d7f7e6d3e3,Mapillary,1640227856744150,Europe/Berlin,7200.0,day,5.99,
80152798-0cee-4b88-a8ff-4bc9a8bebf30,Mapillary,496562436117946,Europe/Berlin,7200.0,night,-2.1,
ba9003c3-ab97-4a4b-b7dd-8d7f7a5b82cd,Mapillary,1212906689719646,Europe/Berlin,7200.0,day,5.98,
c70ef86e-f5df-4a0f-b3bd-7ee4e1cb2829,Mapillary,729981945825070,Europe/Berlin,7200.0,day,5.89,
4eefff33-e20c-42e3-ad81-cc175867d474,Mapillary,1734541150687188,Europe/Berlin,7200.0,night,,0.05
deae7062-c961-48d2-9afe-5b815f802572,Mapillary,999017365269705,Europe/Berlin,7200.0,day,5.86,
3a1fd8ab-60c5-4119-99aa-486692ba25d0,Mapillary,1242837346883231,Europe/Berlin,7200.0,night,-2.12,
82d5f728-fe88-48cc-8c0a-1e965790c7cf,Mapillary,1537828637161900,Europe/Berlin,7200.0,night,-2.1,
70488d1a-3f1c-4d83-b1f9-40f0800c76ab,Mapillary,848657343371746,Europe/Berlin,7200.0,night,-2.12,
e5a5dce0-c055-4b76-a918-bc43b4a63624,Mapillary,1242781747128813,Europe/Berlin,7200.0,day,5.92,
14411fab-37f7-4d89-a53b-7eef684d21dd,Mapillary,1655798004982370,Europe/Berlin,7200.0,night,,0.1
c2b87500-f867-498c-9bcb-fe62c95a356d,Mapillary,1666481187226540,Europe/Berlin,7200.0,night,-2.1,
ad0aa0f0-2673-4e8c-b434-ecdf8454b632,Mapillary,467368616042512,Europe/Berlin,7200.0,day,5.97,
2f4ddec4-d061-4def-9062-19cc8e10619b,Mapillary,1163697678086360,Europe/Berlin,7200.0,day,5.99,
48c23b74-eea1-453c-981e-67c38838b85c,Mapillary,465998062803733,Europe/Berlin,7200.0,night,,0.06
bc02af63-165d-4801-84ca-53fe556fd4d4,Mapillary,1200880384261699,Europe/Berlin,7200.0,day,5.99,
4afbb792-ac5c-4e7c-865d-655906cd411a,Mapillary,1700190184117979,Europe/Berlin,7200.0,night,-2.11,
05bd3c29-ce57-4666-9a77-e4e1042f8914,Mapillary,1897134987427672,Europe/Berlin,7200.0,night,-2.1,
7a6b45ad-3a4b-4f4b-a888-95f3e88d0fa2,Mapillary,1546801459211381,Europe/Berlin,7200.0,day,5.96,
c5a3babf-b5c9-40e9-9ca2-1cc9cd1ae291,Mapillary,1931269197311006,Europe/Berlin,7200.0,night,-2.12,
98a980f5-c495-4a99-8768-d1c161c915b1,Mapillary,1125980241796088,Europe/Berlin,7200.0,day,5.96,
2949b130-88b6-43d8-8e44-eaa1677a5002,Mapillary,820395226447670,Europe/Berlin,7200.0,night,,0.07
4675b058-ba5a-4899-b7b7-3a038891548e,Mapillary,788116016637688,Europe/Berlin,7200.0,day,5.89,
f4d7b739-7b54-471d-8630-f27ea9296ab9,Mapillary,946997493782687,Europe/Berlin,7200.0,night,,0.05
99a90c36-11a9-41ca-b0ce-c83771dcc335,Mapillary,999127088117278,Europe/Berlin,7200.0,night,-2.09,
f9b31bf7-60da-4bc3-84ef-b838731a2675,Mapillary,804549891821665,Europe/Berlin,7200.0,night,,0.09
62db7ddd-7d8d-49a0-92f1-efdb37129327,Mapillary,3881691425386222,Europe/Berlin,7200.0,day,5.96,
2625d4a1-b2b4-4704-be87-47628e6be5fc,Mapillary,345654145221015,Europe/Berlin,7200.0,day,5.9,
d4752402-ec09-4b3c-812b-218f7246d28c,Mapillary,1811384699370477,Europe/Berlin,7200.0,night,,0.09
d06bdb53-fa69-4da9-bd78-9ae7f69cc5de,Mapillary,1328627468093880,Europe/Berlin,7200.0,day,5.92,
162c6c14-076d-4b35-9dc3-05be33bb3a0e,Mapillary,1053274139488347,Europe/Berlin,7200.0,day,5.92,
addbd0d7-fdde-465b-864c-51e342bfa25d,Mapillary,1170196117638268,Europe/Berlin,7200.0,day,5.98,
0cd665ae-7e1b-4eda-8855-0dfac138ec9f,Mapillary,988915532720018,Europe/Berlin,7200.0,night,-2.06,
06cb6df7-172e-4d9c-98a5-93d4d5e0d989,Mapillary,1187051905759241,Europe/Berlin,7200.0,day,5.92,
4162d753-2302-42a8-9560-c30667e06f2e,Mapillary,3902997809930679,Europe/Berlin,7200.0,day,5.98,
7d3015e0-cd9d-4e1d-af0f-fa632cdc0b71,Mapillary,259511710574149,Europe/Berlin,7200.0,day,5.89,
57844a9e-1bc4-4388-ab21-3037cb6b0c64,Mapillary,1923085248115251,Europe/Berlin,7200.0,day,5.97,
13b7ab1e-9705-4bb2-94ef-65e76b4c04bd,Mapillary,1212975172974622,Europe/Berlin,7200.0,night,-2.12,
955a1146-e8e6-48fd-b9e2-e861f3acf16d,Mapillary,987925866203140,Europe/Berlin,7200.0,night,,0.11
0ebb5a53-870f-4b08-8717-78d0d976d6bf,Mapillary,1526396797957519,Europe/Berlin,7200.0,night,-2.09,
ec7ec9ac-9137-45a3-bec5-38fe094242f9,Mapillary,857702136237314,Europe/Berlin,7200.0,night,-2.08,
c658a9ab-5978-4a39-bc19-3bb0a6afcd88,Mapillary,3753908944877803,Europe/Berlin,7200.0,day,5.96,
c7b9cb7f-9fbc-4ca1-80c2-a25d3dce3d2c,Mapillary,1277144380392888,Europe/Berlin,7200.0,night,-2.15,
e9cd6ee5-a1e6-4cd1-9e61-b74eb32aff0e,Mapillary,790101906662568,Europe/Berlin,7200.0,night,-2.08,
08926c3e-d985-48b3-8d8b-6c0fde75dbe6,Mapillary,794406562787558,Europe/Berlin,7200.0,day,5.88,
79b0be25-d0d8-4727-8446-198930db4362,Mapillary,363296033446103,Europe/Berlin,7200.0,night,,0.06
d3405dd6-b377-490b-a184-3819c79a1b4f,Mapillary,471433468841007,Europe/Berlin,7200.0,night,-2.13,
553b97ee-a4ce-4ce5-a3d7-1a2df5162296,Mapillary,981202880208429,Europe/Berlin,7200.0,day,5.87,
33b4d28c-49fd-444d-9edf-5a89105c25e9,Mapillary,1259156565053876,Europe/Berlin,7200.0,night,-2.11,
1c247f50-8280-40ff-88ec-53122697d624,Mapillary,1643582173128353,Europe/Berlin,7200.0,night,-2.06,
02130e88-bdb9-4013-97bf-e14f1bc41859,Mapillary,1492030421702171,Europe/Berlin,7200.0,night,-2.11,
93744e5d-3545-4f9c-a5e6-eb1b07843761,Mapillary,1540500013201891,Europe/Berlin,7200.0,night,-2.12,
1feb1de0-4aab-436d-a633-ea133022c757,Mapillary,2228294644170076,Europe/Berlin,7200.0,night,-2.15,
feb31f70-8974-455d-91a9-467239747081,Mapillary,408618358879565,Europe/Berlin,7200.0,night,-2.09,
5d2a7066-7604-408c-af80-51464627b70d,Mapillary,479736567991312,Europe/Berlin,7200.0,night,-2.06,
f6fe85e5-6778-4126-950b-1d310cf12912,Mapillary,974422047715849,Europe/Berlin,7200.0,day,5.91,
370b0c7b-d991-4d38-b64b-7bf6ca4cefa0,Mapillary,1007047851008435,Europe/Berlin,7200.0,day,5.9,
29109c20-ff63-46c5-af98-252d2e1969d2,Mapillary,500681689284087,Europe/Berlin,7200.0,night,-2.12,
d863bde3-5c86-4f14-a4e1-0112ef9088d8,Mapillary,1001336094794427,Europe/Berlin,7200.0,night,-2.06,
2d88b192-9494-4d99-b4a2-1c896a9a159c,Mapillary,1920509838393100,Europe/Berlin,7200.0,night,-2.08,
fbeb23af-d68b-426d-b2fc-f6899f4d3354,Mapillary,985829826884172,Europe/Berlin,7200.0,day,5.99,
49cbeb49-efe7-405e-8018-d997c2292e6a,Mapillary,1012829660488759,Europe/Berlin,7200.0,night,,0.05
73aadf4c-3f6c-48fc-b915-1f181c10c536,Mapillary,1186219962642842,Europe/Berlin,7200.0,night,-2.13,
c791ae7c-cf65-4dd7-a4b7-c0d188890f05,Mapillary,993355732487003,Europe/Berlin,7200.0,night,-2.08,
bde6a42f-873f-48e5-8685-a62a1509b11d,Mapillary,488885293819216,Europe/Berlin,7200.0,day,5.92,
98a7e991-4e83-4d86-834b-7bda668fd647,Mapillary,381401104922703,Europe/Berlin,7200.0,day,5.88,
9c7b2c2b-9461-4135-af9b-36341f5412db,Mapillary,1576809512901368,Europe/Berlin,7200.0,day,5.96,
a3717537-6ffa-4471-b5f3-88a20d371baa,Mapillary,3721325121441326,Europe/Berlin,7200.0,day,5.98,
41c884f8-4c68-4a6c-acae-bfa508442aef,Mapillary,1224366008668323,Europe/Berlin,7200.0,night,-2.11,
b6ff5e08-ee6d-4d15-aaba-fddf0d845452,KartaView,1994435177,Europe/Berlin,7200.0,day,5.85,
cbe01574-c449-41cd-adbf-7f0baafdc13e,KartaView,1994435209,Europe/Berlin,7200.0,day,5.85,
86b8282a-0043-44a8-b446-c92ca77f0605,KartaView,1994435225,Europe/Berlin,7200.0,day,5.85,
17a01252-95dd-4bb9-911e-6b4116627281,KartaView,1994435257,Europe/Berlin,7200.0,day,5.85,
7a190f31-31ea-4138-93c9-c37287a5795b,KartaView,1994435273,Europe/Berlin,7200.0,day,5.85,
85536ba2-4b8e-4965-ae3c-7f6dcfa44af9,KartaView,1994435289,Europe/Berlin,7200.0,day,5.85,
4332d7aa-a928-434c-8518-351fc3a9c105,KartaView,1994435305,Europe/Berlin,7200.0,day,5.85,
3b08469e-d0d4-4c85-b7c2-2593c80b6b18,KartaView,1994435353,Europe/Berlin,7200.0,day,5.85,
54238c67-59e0-47ff-a772-53902829e908,KartaView,1994435385,Europe/Berlin,7200.0,day,5.85,
4616c9dd-61b3-48c0-885b-03b2c1e7393d,KartaView,1994435401,Europe/Berlin,7200.0,day,5.85,
cc775d66-2c72-491e-90a0-485a74e0d609,KartaView,1994435417,Europe/Berlin,7200.0,day,5.85,
e3b04f4b-0502-433c-9692-b93b0e702d70,KartaView,1994435449,Europe/Berlin,7200.0,day,5.85,
006519dc-c58e-436d-a50f-be9d120e817f,KartaView,1994435465,Europe/Berlin,7200.0,day,5.86,
f88de31c-9a59-47fb-be91-3c168970228b,KartaView,1994435705,Europe/Berlin,7200.0,day,5.86,
cd16f51b-2fc2-45c6-917f-1e8df52dcbb4,KartaView,1994435721,Europe/Berlin,7200.0,day,5.86,
bde04cd0-3acd-43fd-a174-315d7f8defbc,KartaView,1994435769,Europe/Berlin,7200.0,day,5.86,
3a01ba3c-4446-4f69-9fd6-3468c9d1eb6e,KartaView,1994435785,Europe/Berlin,7200.0,day,5.86,
9a978e5a-59ce-429e-b169-e541501f9e4e,KartaView,1994435817,Europe/Berlin,7200.0,day,5.86,
34cef568-1f90-4656-bc3f-11723b033246,KartaView,1994435833,Europe/Berlin,7200.0,day,5.86,
979591a7-1753-438b-87a2-8db5832a7a04,KartaView,1994435849,Europe/Berlin,7200.0,day,5.86,
5c1daa22-8d95-4fa9-b25c-55138674156d,KartaView,1994435865,Europe/Berlin,7200.0,day,5.87,
3aed155d-78f4-433a-a495-e856409b6806,KartaView,1994435881,Europe/Berlin,7200.0,day,5.86,
8af3d53a-d651-432c-91da-12392522ca72,KartaView,1994435897,Europe/Berlin,7200.0,day,5.86,
d3e87abc-1c5c-45c4-9d63-0c2111682593,KartaView,1994435913,Europe/Berlin,7200.0,day,5.87,
49255fef-9bf7-4ae4-a0b8-49803ae3564c,KartaView,1994435929,Europe/Berlin,7200.0,day,5.86,
e99ec44f-c98d-4a64-9f28-99c0a4de1604,KartaView,1994435945,Europe/Berlin,7200.0,day,5.87,
ec803da4-6c79-4410-9c8d-25d2a6d809b1,KartaView,1994435977,Europe/Berlin,7200.0,day,5.86,
7a166c93-956b-4832-92b9-b39d4ccae965,KartaView,1994435993,Europe/Berlin,7200.0,day,5.87,
113208e2-5ce0-499e-979f-e3f9f786b003,KartaView,1994436009,Europe/Berlin,7200.0,day,5.87,
219d79a3-017b-43b6-97b5-90b6a762f806,KartaView,1994436025,Europe/Berlin,7200.0,day,5.87,
444120d9-dd33-4730-8bae-bb014efe572e,KartaView,1994436041,Europe/Berlin,7200.0,day,5.87,
04a923ff-d809-40b6-a1dd-9772eea44279,KartaView,1994436057,Europe/Berlin,7200.0,day,5.87,
9112b1e6-2df5-4a84-986d-2db683739d8d,KartaView,1994436073,Europe/Berlin,7200.0,day,5.87,
6b0f5ad4-72f7-45a0-8ca8-ec44403b5e63,KartaView,1994436089,Europe/Berlin,7200.0,day,5.87,
438c0334-f670-4141-a91c-5149941b0b0e,KartaView,1994436105,Europe/Berlin,7200.0,day,5.87,
1cb95f72-dbc7-48cb-b71f-dd8681285616,KartaView,1994436121,Europe/Berlin,7200.0,day,5.87,
c8e1e960-0a25-4fff-a4c6-0abb23869d4e,KartaView,1994436137,Europe/Berlin,7200.0,day,5.87,
ab6d4252-09d4-42d4-b479-1cef6d8676c6,KartaView,1994436153,Europe/Berlin,7200.0,day,5.87,
7d8df456-60fa-45ed-8d3f-0c711e81d3f9,KartaView,1994436169,Europe/Berlin,7200.0,day,5.87,
845c99f3-eaa4-4757-a637-c3bde139e94d,KartaView,1994436185,Europe/Berlin,7200.0,day,5.87,
824d28b9-0450-4176-b07b-2b840173c386,KartaView,1994436201,Europe/Berlin,7200.0,day,5.87,
3841a6a7-0e6b-4012-940a-1b9c17c4be7e,KartaView,1994436217,Europe/Berlin,7200.0,day,5.87,
7fc85e0e-25f7-42c1-a7ba-09993119693c,KartaView,1994436233,Europe/Berlin,7200.0,day,5.87,
d9fa2c51-66fb-46e8-8328-842c389dafd8,KartaView,1994436249,Europe/Berlin,7200.0,day,5.87,
f3082277-0039-497b-a3df-2fd1eb1cafd0,KartaView,1994436265,Europe/Berlin,7200.0,day,5.87,
c10e7fcc-a1ca-431c-8d01-9235508f4188,KartaView,1994436281,Europe/Berlin,7200.0,day,5.86,
7db38c95-eaa8-462d-88bf-f46785f9dea6,KartaView,1994436297,Europe/Berlin,7200.0,day,5.87,
189e53e6-97ea-48ed-8de3-e21ebb9f46f8,KartaView,1994436313,Europe/Berlin,7200.0,day,5.87,
0c177b76-5674-4ebd-bd1e-264126fc3359,KartaView,1994436329,Europe/Berlin,7200.0,day,5.87,
9962cd5f-8b8f-4145-8364-d6a6b9b6fbb0,KartaView,1994436345,Europe/Berlin,7200.0,day,5.87,
19037298-cbb0-44be-b0e4-f20b82b5688f,KartaView,1994436361,Europe/Berlin,7200.0,day,5.87,
40c1318a-ac91-4d68-aeba-21601b38ef23,KartaView,1994436377,Europe/Berlin,7200.0,day,5.87,
76675580-06de-4312-9468-2a99c6998f6e,KartaView,1994436393,Europe/Berlin,7200.0,day,5.87,
