uuid,source,orig_id,mly_sfm_cluster.id,mly_sfm_cluster.url
9ab9f022-069a-44ca-97ed-6d6276801149,Mapillary,2261191820897849,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
8ba20b41-2c6d-4a0d-ab8e-e4fb5d3f772a,Mapillary,3136536456488454,6378155729136239.0,
7a536dbb-3343-44e7-a12b-ad1e0492f085,Mapillary,2726765587480818,2197868900577594.0,
c83b7a1e-79cf-4203-aae9-a9a66b0533a1,Mapillary,2196453604044586,809158371322783.0,
2c81823b-0686-40e2-95ec-fa6b41218b84,Mapillary,1585309598864833,1018738539272846.0,
e037227f-9b49-4903-afa2-fc362268bf61,Mapillary,1643370099847053,1569749970423260.0,
2496d0f9-eb2a-4720-a6f3-1848b40acc46,Mapillary,3682580208656381,1018738539272846.0,
698d9a89-af27-4701-8bef-bd52a15efff4,Mapillary,744280134358977,988066229627404.0,
a58ac2cf-3f72-4301-b8e1-a03feb7672ce,Mapillary,1116044256174764,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
b133f139-9051-47ba-a503-e952ae48f389,Mapillary,500750279181915,1160628541656852.0,
2cbc97be-6161-4377-9542-996d0b4a15f9,Mapillary,1117701842667144,1160628541656852.0,
a2ca3c9c-9ecf-4b6e-8e04-bfb3df132130,Mapillary,485931857453424,1022634162604193.0,
f25c099d-9d15-47dc-a9e4-4b7e56de811e,Mapillary,1031402625171080,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
d141991e-35dc-4817-bae9-d25119c56f6c,Mapillary,1474910216466596,6378155729136239.0,
eb979c28-9bfa-401a-8c35-f219ceaecce3,Mapillary,377429344980926,1018738539272846.0,
db6ac077-6957-48a5-9dab-4975c6c8c7d2,Mapillary,782673537188564,2197868900577594.0,
4be9fcb4-19d1-4218-ae18-96727e26da54,Mapillary,467435839426715,986187579755990.0,
46f72d92-7cb0-41f9-a3f4-5a3fe512753e,Mapillary,995380995147779,2197868900577594.0,
ce0e573f-dd1a-443b-a767-a6b998c92e51,Mapillary,1218797452616065,680444067598418.0,
a6186c59-0427-4d92-b96c-4743d6805bfa,Mapillary,1515022892778432,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
c6d91953-5688-4a33-8938-0f87ed83b42a,Mapillary,1536887710519429,680444067598418.0,
f991c4d5-eac8-4ff0-9cd3-f73add5cdd0f,Mapillary,440984505483571,988066229627404.0,
00f668b7-6bc0-49fe-9d81-41ab074e8a13,Mapillary,1194290778421675,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
f406c077-f9bc-4aab-a4fa-40a98191eb10,Mapillary,434559302731789,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
8651ee3b-e121-4cb0-9e2a-020a1259afbb,Mapillary,868828235067693,1611386306260864.0,
7f7b8089-2aa2-4e37-92fd-64df615024e2,Mapillary,464595469548028,1569749970423260.0,
2741063c-72ef-4d03-9302-f9e56d2d46e8,Mapillary,854631406570492,986187579755990.0,
fcf02bd9-d3f7-424c-851d-64d61f681016,Mapillary,1233591857825265,1018738539272846.0,
848b1104-7e02-4b15-a4c6-1a2dad487f08,Mapillary,468019455873147,1611386306260864.0,
b3e7934f-1b9d-46fc-a634-4192146ef177,Mapillary,2445853322286379,1569749970423260.0,
b5788441-dbe5-4352-bc8d-0b6c78dda983,Mapillary,423302447242735,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
34073477-1746-4342-ad52-b4fe8668911f,Mapillary,1217843216318292,1160628541656852.0,
3670a96f-a7b5-4e2a-b4cf-50e14ecd14ed,Mapillary,340820972404569,986187579755990.0,
d02c304e-cd2e-4b5e-8b49-ac1651e1cdde,Mapillary,1950930948709216,809158371322783.0,
382e689c-447d-4e96-b9a1-b224ad38d8e9,Mapillary,841976754070633,1611386306260864.0,
9fd60286-59e3-4a91-8272-096e1e1cefd5,Mapillary,1180552640028901,1022634162604193.0,
a5f56f98-9a47-435a-a253-d892ad4c977e,Mapillary,2164372423920426,680444067598418.0,
08f3894b-7742-4e8b-be9c-970f021b8fd1,Mapillary,3747014072203610,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
b9b2de40-9a9e-4cfe-a587-a3a95418e4f1,Mapillary,982988536645269,988066229627404.0,
e902166f-9972-4a94-8a25-13fae50413f0,Mapillary,444592005030281,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
88b8db6e-f515-44e4-bea0-cffccbc8889a,Mapillary,491791606614134,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
d29a3184-0976-4ea1-94dc-308c85179a17,Mapillary,2782464098577391,7878841428863067.0,
53bba2a4-96ad-423f-902e-0cbc532423b0,Mapillary,2220233451657646,1611386306260864.0,
a02e2353-ce23-42cd-92aa-16a8a3635645,Mapillary,883810903763759,986187579755990.0,
0a7582ca-cb0f-4732-9030-ab4d310b8ec1,Mapillary,1495085648557466,988066229627404.0,
6f0c492f-1d63-47f5-982d-56342e35eb99,Mapillary,989011322965813,1160628541656852.0,
80076b18-4813-4288-954b-819dee4e9455,Mapillary,1391784994827540,6378155729136239.0,
dd9e3fc4-71d2-41d8-b16a-b492b1377867,Mapillary,1465643144156174,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
9dd991ce-67e1-4e6c-8cd3-c3f8561d0079,Mapillary,1954477995072307,1266816281390461.0,
d8decb2e-85d0-4ecc-9402-5b300ca3c659,Mapillary,1190416078967879,1569749970423260.0,
d230ec5d-b728-432c-89d6-58a87721f1e0,Mapillary,999477578123215,809158371322783.0,
0a6bcd41-8f35-4498-9771-7b1e51f982eb,Mapillary,818034260427281,1611386306260864.0,
ced36a5f-c7bc-4c55-99ee-734ea4c9a9ef,Mapillary,687536870220724,1266816281390461.0,
442db534-ce07-4a80-b10d-b0e744712d80,Mapillary,1168905074161782,680444067598418.0,
38c56808-5362-42f7-800e-edadc17bb265,Mapillary,1043974123830940,680444067598418.0,
64e5a429-cba6-4770-a4a2-23427a759399,Mapillary,510143501540466,510172281464306.0,
2f9df96b-3955-4d28-8219-a614452f8dad,Mapillary,326618560504606,1160628541656852.0,
9f214df3-3d50-45bd-a43d-88cabd611e9a,Mapillary,1022073649539576,7878841428863067.0,
1fd3c738-2fc0-4dc4-a44c-571c1148677e,Mapillary,757363726306389,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
a1c42333-3a95-4025-b1ac-eadcb29e25a2,Mapillary,521220210343292,1160628541656852.0,
a9ebdb3b-7f68-49ff-9cb7-d36a23ccb8d6,Mapillary,370431489051371,1160628541656852.0,
e26c99d3-a7bf-4d1e-8b47-7700bea63c1d,Mapillary,1887738281669932,1611386306260864.0,
9ea5cc04-a710-4239-a557-50f7446fdbc7,Mapillary,804460965127060,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
1a5b85ca-327b-4188-9cf1-becb2b11f254,Mapillary,1854015025067529,510172281464306.0,
0c58fa1b-c44d-436f-94ec-14e953218b6a,Mapillary,2928020080672539,1160628541656852.0,
2bfe2418-b171-4175-8bd0-97f36a7fc5a9,Mapillary,441862088829524,469224655826973.0,
cb5cfeaa-738f-4f37-b90e-f72ab62b6e48,Mapillary,956756346245773,993582952072112.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An-5yNtq3NpL6kAZcAkdsDX2LFLSSn-Ifz_JKskmvOCcfAkWptAE54qSbkr7HlFTxvzF4IatxEpnzAFSYauWAvsGyAp7_2nHqKrdHQgJt1WwygREiSZrvGShj6Bw0diK3I8SuSclxJ_Y8w?ccb=10-5&oh=00_AYA2c-vDB7d0dWC2t764vUbsXTH0JeB2O5Ci2uYyMYGpFg&oe=66BDF127&_nc_sid=fbd883
64f1f56b-38f3-44d3-83ca-532e7582dd7d,Mapillary,385565857433856,988066229627404.0,
f47ef664-7257-41ca-926a-d98800fb05b3,Mapillary,3810785225850869,1022634162604193.0,
4099bc32-1539-417f-abb7-f0e11fb4f543,Mapillary,971511608006545,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
91e1af37-608b-481d-90c8-c3608cdf476d,Mapillary,452639610738617,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
5be67d48-c2ef-487a-ab1d-348569794a21,Mapillary,477108705008563,1022634162604193.0,
d839ed7b-c3cf-4d15-936d-7b010c0e5a5c,Mapillary,481085237962615,469224655826973.0,
d19d756e-3404-4094-b41e-3bc037583d0f,Mapillary,434198182943233,988066229627404.0,
97fe787d-560d-40c4-9efd-0b7b0da8ca00,Mapillary,1000614737971734,469224655826973.0,
1828d29f-ed9a-456c-9a76-ecd9c274e2d9,Mapillary,8031920600206188,1611386306260864.0,
13c1ba6f-3b84-44e8-8801-430550b08f7d,Mapillary,684277103865996,986187579755990.0,
01090745-5a40-4de7-b925-446ba392931d,Mapillary,850975150414343,680444067598418.0,
3e62858f-23e5-493c-919a-9f296469737d,Mapillary,1480588592552541,680444067598418.0,
ee7f2365-bfc2-4916-8cbf-61649f4c3a41,Mapillary,908350148004760,7878841428863067.0,
dd07faa6-3088-4969-a1db-107c86bfaad4,Mapillary,1208830270013445,988066229627404.0,
cf7a3672-8908-46ec-907b-a9b63f4ed3f3,Mapillary,7603338133119337,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
d200faf7-263c-4cfc-aa1c-f8c86beb41d8,Mapillary,506694468685540,988066229627404.0,
1e8dc1c3-83e9-4400-8d5f-5e350fa73b63,Mapillary,465431666433820,6378155729136239.0,
55e051e4-63b4-4fd6-a2e8-371aa1282ecc,Mapillary,325791650604244,1569749970423260.0,
58a07f03-c9a4-48d0-b2a4-c5fd6b0dd728,Mapillary,3504466953125761,6378155729136239.0,
4a74e68c-811f-47fa-9682-f99b1f54fbb0,Mapillary,1375505209785679,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
37607b3f-aaf6-4189-8423-ae418058d564,Mapillary,2071241353271725,829627332103353.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An-oYviIwj2tZ8DR1X5HGfETt-VBHgRai_e15c0x6LS8HCNtwJbI_pPgzcbP0eEuQD5z8NW7MeAgLF50Nursmfc7ooHbMSi1MnCpkRLbq-_fxwd2mndln3iRCXAB1O_r8r0jMmS28XEo?ccb=10-5&oh=00_AYBLdVavYz_28Uj9oUtsPF5n1loewnXRDMUWZUL8EV27hQ&oe=66BDCB07&_nc_sid=fbd883
d9c337a7-07d7-4aef-b7d2-7c71cf2ec2e3,Mapillary,1272302107079290,1266816281390461.0,
580c74a4-087b-4b1c-9d75-ffdefd3f3101,Mapillary,424576723900523,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
52c5c8c8-550a-41c1-a981-4874a9140290,Mapillary,1852183538626378,1569749970423260.0,
508ec9d4-5ef6-4cde-89ee-33024a5687db,Mapillary,809637894647832,986187579755990.0,
9d4d9db7-835e-4662-bb88-766ed4505479,Mapillary,864093865743415,1569749970423260.0,
bb567d58-cfbb-49bb-9305-d3e1e12d0c6b,Mapillary,2531860523664825,1266816281390461.0,
9a9bc002-4d36-4a82-b1f5-66aaee5ec8d7,Mapillary,806090191506728,809158371322783.0,
e0693084-cd74-4fe2-a5f6-6f55f900cbb9,Mapillary,3322143631414278,7878841428863067.0,
855e81f1-9dc3-449c-b398-2b7a8f10142e,Mapillary,3563418503950173,1018738539272846.0,
09be87e1-3830-4776-adbd-f5bcc9db344e,Mapillary,495076983192112,1018738539272846.0,
4ca571a5-09f5-4847-91b5-794bd85ebeec,Mapillary,1827021474458792,809158371322783.0,
ec757819-7b0c-45da-aaa8-64358c49db04,Mapillary,976082567725856,829627332103353.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An-oYviIwj2tZ8DR1X5HGfETt-VBHgRai_e15c0x6LS8HCNtwJbI_pPgzcbP0eEuQD5z8NW7MeAgLF50Nursmfc7ooHbMSi1MnCpkRLbq-_fxwd2mndln3iRCXAB1O_r8r0jMmS28XEo?ccb=10-5&oh=00_AYBLdVavYz_28Uj9oUtsPF5n1loewnXRDMUWZUL8EV27hQ&oe=66BDCB07&_nc_sid=fbd883
af2c3a9f-1d3f-48ac-bed4-616dbd1224c5,Mapillary,1517024228885613,1611386306260864.0,
96a4275c-3032-429a-8f0d-e9ace32fceaa,Mapillary,3703785773283164,7878841428863067.0,
a56d24ed-99e3-4322-812d-321c570b76c5,Mapillary,1022274442248784,809158371322783.0,
07296e89-fbef-40ee-aa9a-3bcdbc6231a2,Mapillary,349687648176540,986187579755990.0,
c56c7063-9aee-4bc9-993c-2ab9e314f7d6,Mapillary,381274011243619,6378155729136239.0,
f23d220c-6ee9-4313-a94f-6469be530918,Mapillary,1180184090002172,1022634162604193.0,
3dcc1d88-4e30-468b-b9a7-938ecaee1f27,Mapillary,3884064715252745,7878841428863067.0,
0a45ba06-be49-4910-a55f-49aac540eb85,Mapillary,3463724490587847,1022634162604193.0,
ee084288-e52f-42bc-a96a-1a0ed93b48f3,Mapillary,307018679068857,988066229627404.0,
06b8f0d1-7704-4e6e-b06f-3317f6e21a11,Mapillary,1403822936950719,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
5913e1d4-950a-4eea-9b95-e6bc86708f7e,Mapillary,2492387584484041,1569749970423260.0,
6b216729-c3ff-4c41-819f-90540714b7da,Mapillary,483521944124807,2197868900577594.0,
779ccde7-6d11-41d9-b34a-4ef4b6ff7a17,Mapillary,565879196007870,2197868900577594.0,
38b9118a-281c-47c8-9c02-0799c52279b1,Mapillary,444677501771813,1611386306260864.0,
6b7679cc-17ad-4223-b62d-8134b7b3c8e0,Mapillary,1142631150351201,809158371322783.0,
bd4528c9-5b48-4821-a240-c0bc0601b8ef,Mapillary,872441164694879,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
b589818e-3c05-425a-9757-dacbfc00b500,Mapillary,1208207153674348,1022634162604193.0,
418e297b-4fbf-4600-8837-fb3c01716aa9,Mapillary,777816857671215,2197868900577594.0,
48534f56-9bd4-4e8f-a5d0-ee0dcd087749,Mapillary,991157006001057,1022634162604193.0,
8445963c-65f2-4fd6-af6d-da7dda02dde7,Mapillary,1717176672447434,7878841428863067.0,
c6f4ec13-352f-4d87-9662-d3ff22855c71,Mapillary,7684158198368815,469224655826973.0,
70c8733c-252c-414b-b391-7945575cc743,Mapillary,476618841977884,680444067598418.0,
2b87b84e-1af5-4b72-b4a4-b8042db5c580,Mapillary,1184603712965038,1022634162604193.0,
2c0b399b-5a07-4b6f-b114-d71a286fb697,Mapillary,1147491209841387,988066229627404.0,
68dd83e6-66f0-4a1b-addc-1b0510e02e88,Mapillary,1205218670831658,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
06505e54-9909-45dd-9828-bad7fbe0fec9,Mapillary,457199913579877,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
e3c1cbd3-4a54-4d29-8b73-66990d40ba99,Mapillary,512321977858775,1611386306260864.0,
5e390e40-dcf2-4d98-8520-014d011b202b,Mapillary,1637763167010224,2197868900577594.0,
b2ba95f5-22a2-427f-af28-0c584de24825,Mapillary,382594484300049,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
6703a203-b278-40e5-a12f-1fa4103cb1ac,Mapillary,1520237348877727,1569749970423260.0,
08aa5ad2-b9a4-4e3d-b04d-04e7716ce0a9,Mapillary,876708127810187,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
e2408ee2-a4d4-43dc-b142-7d9a1c3e2a4d,Mapillary,339769578997590,829627332103353.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An-oYviIwj2tZ8DR1X5HGfETt-VBHgRai_e15c0x6LS8HCNtwJbI_pPgzcbP0eEuQD5z8NW7MeAgLF50Nursmfc7ooHbMSi1MnCpkRLbq-_fxwd2mndln3iRCXAB1O_r8r0jMmS28XEo?ccb=10-5&oh=00_AYBLdVavYz_28Uj9oUtsPF5n1loewnXRDMUWZUL8EV27hQ&oe=66BDCB07&_nc_sid=fbd883
94d3af47-4c1e-49d4-8295-aa3934cc0e1f,Mapillary,321039741058672,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
661bd5d8-2e63-4f10-bd3b-86343027c1fc,Mapillary,817413550456263,7878841428863067.0,
1e1a5417-c05d-4c07-8ab8-2c15771f71b8,Mapillary,346023795267468,1611386306260864.0,
