uuid,source,orig_id,kv_shotDate,kv_cameraParameters,kv_qualityDetails,kv_qualityLevel,kv_qualityStatus,kv_autoImgProcessingResult,kv_autoImgProcessingStatus,kv_dateAdded,kv_dateProcessed,kv_distance,kv_fieldOfView,kv_filepath,kv_filepathLTh,kv_filepathProc,kv_filepathTh,kv_fileurl,kv_fileurlLTh,kv_fileurlProc,kv_fileurlTh,kv_from,kv_gpsAccuracy,kv_hasObd,kv_headers,kv_imagePartProjection,kv_isUnwrapped,kv_isWrapped,kv_matchLat,kv_matchLng,kv_matchSegmentId,kv_name,kv_orgCode,kv_projectionYaw,kv_rawDataId,kv_status,kv_storage,kv_to,kv_unwrapVersion,kv_videoId,kv_videoIndex,kv_visibility,kv_wayId,kv_wrapVersion,kv_address,kv_countryCode,kv_deviceName,kv_distanceSeq,kv_sequenceType,kv_user
286ba7fc-fd6d-4f54-ad65-4cf096694a73,KartaView,1994436521,2024-06-09 09:13:15,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:24,2024-06-23 08:41:27,,,2024/6/23/{{sizeprefix}}/9073001_e6231_6677dfb39bba4.jpg,2024/6/23/lth/9073001_e6231_6677dfb39bba4.jpg,2024/6/23/proc/9073001_e6231_6677dfb39bba4.jpg,2024/6/23/th/9073001_e6231_6677dfb39bba4.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_e6231_6677dfb39bba4.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_e6231_6677dfb39bba4.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_e6231_6677dfb39bba4.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_e6231_6677dfb39bba4.jpg,288868464.0,,0.0,,NONE,0.0,0.0,48.771575927734375,9.166504859924316,,9073001_e6231_6677dfb39bba4.jpg,CMNT,0.0,,active,storage13,31128057.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
a9c16f6f-5064-4a0e-a32e-f54216c53019,KartaView,1994436537,2024-06-09 09:13:14,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:25,2024-06-23 08:41:28,,,2024/6/23/{{sizeprefix}}/9073001_70307_6677dfb428e1d.jpg,2024/6/23/lth/9073001_70307_6677dfb428e1d.jpg,2024/6/23/proc/9073001_70307_6677dfb428e1d.jpg,2024/6/23/th/9073001_70307_6677dfb428e1d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_70307_6677dfb428e1d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_70307_6677dfb428e1d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_70307_6677dfb428e1d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_70307_6677dfb428e1d.jpg,288868464.0,,0.0,,NONE,0.0,0.0,48.77154922485352,9.166425704956056,,9073001_70307_6677dfb428e1d.jpg,CMNT,0.0,,active,storage13,31128057.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
87708188-9cab-4e4d-8bc6-1f4ea04a7135,KartaView,1994436553,2024-06-09 09:13:16,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:25,2024-06-23 08:41:27,,,2024/6/23/{{sizeprefix}}/9073001_1fc07_6677dfb4abfdd.jpg,2024/6/23/lth/9073001_1fc07_6677dfb4abfdd.jpg,2024/6/23/proc/9073001_1fc07_6677dfb4abfdd.jpg,2024/6/23/th/9073001_1fc07_6677dfb4abfdd.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_1fc07_6677dfb4abfdd.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_1fc07_6677dfb4abfdd.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_1fc07_6677dfb4abfdd.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_1fc07_6677dfb4abfdd.jpg,288868464.0,,0.0,,NONE,0.0,0.0,48.77159881591797,9.166581153869627,,9073001_1fc07_6677dfb4abfdd.jpg,CMNT,0.0,,active,storage13,31128057.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
af04ef5e-7e8a-4895-9383-f15b44d6878e,KartaView,1994436569,2024-06-09 09:13:06,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:27,2024-06-23 08:41:28,,,2024/6/23/{{sizeprefix}}/9073001_61506_6677dfb6351ca.jpg,2024/6/23/lth/9073001_61506_6677dfb6351ca.jpg,2024/6/23/proc/9073001_61506_6677dfb6351ca.jpg,2024/6/23/th/9073001_61506_6677dfb6351ca.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_61506_6677dfb6351ca.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_61506_6677dfb6351ca.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_61506_6677dfb6351ca.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_61506_6677dfb6351ca.jpg,31128057.0,,0.0,,NONE,0.0,0.0,48.7713737487793,9.165837287902832,,9073001_61506_6677dfb6351ca.jpg,CMNT,0.0,,active,storage13,2959800595.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
5c3ce49a-6cbd-4115-b974-1c48acf8a75e,KartaView,1994436585,2024-06-09 09:13:17,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:28,2024-06-23 08:41:28,,,2024/6/23/{{sizeprefix}}/9073001_9fc8a_6677dfb72b65d.jpg,2024/6/23/lth/9073001_9fc8a_6677dfb72b65d.jpg,2024/6/23/proc/9073001_9fc8a_6677dfb72b65d.jpg,2024/6/23/th/9073001_9fc8a_6677dfb72b65d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_9fc8a_6677dfb72b65d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_9fc8a_6677dfb72b65d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_9fc8a_6677dfb72b65d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_9fc8a_6677dfb72b65d.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.77162170410156,9.16666316986084,,9073001_9fc8a_6677dfb72b65d.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
cc1e8989-6960-4168-845f-9c51152b741c,KartaView,1994436601,2024-06-09 09:13:19,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:28,2024-06-23 08:41:29,,,2024/6/23/{{sizeprefix}}/9073001_2a721_6677dfb7e956f.jpg,2024/6/23/lth/9073001_2a721_6677dfb7e956f.jpg,2024/6/23/proc/9073001_2a721_6677dfb7e956f.jpg,2024/6/23/th/9073001_2a721_6677dfb7e956f.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_2a721_6677dfb7e956f.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_2a721_6677dfb7e956f.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_2a721_6677dfb7e956f.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_2a721_6677dfb7e956f.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.77167510986328,9.166829109191896,,9073001_2a721_6677dfb7e956f.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
10c4f4d7-19ae-47b1-875e-fe922ff406bf,KartaView,1994436617,2024-06-09 09:13:23,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:29,2024-06-23 08:41:30,,,2024/6/23/{{sizeprefix}}/9073001_85e3e_6677dfb9096cd.jpg,2024/6/23/lth/9073001_85e3e_6677dfb9096cd.jpg,2024/6/23/proc/9073001_85e3e_6677dfb9096cd.jpg,2024/6/23/th/9073001_85e3e_6677dfb9096cd.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_85e3e_6677dfb9096cd.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_85e3e_6677dfb9096cd.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_85e3e_6677dfb9096cd.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_85e3e_6677dfb9096cd.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.77178192138672,9.16716766357422,,9073001_85e3e_6677dfb9096cd.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
eb1d20f9-cb11-4c06-b1bd-f9684435cbcb,KartaView,1994436633,2024-06-09 09:13:18,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:30,2024-06-23 08:41:31,,,2024/6/23/{{sizeprefix}}/9073001_f6c9b_6677dfb95a48e.jpg,2024/6/23/lth/9073001_f6c9b_6677dfb95a48e.jpg,2024/6/23/proc/9073001_f6c9b_6677dfb95a48e.jpg,2024/6/23/th/9073001_f6c9b_6677dfb95a48e.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_f6c9b_6677dfb95a48e.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_f6c9b_6677dfb95a48e.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_f6c9b_6677dfb95a48e.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_f6c9b_6677dfb95a48e.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.771648406982415,9.166748046875,,9073001_f6c9b_6677dfb95a48e.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
fe47d8cc-c5e8-415f-bfc8-b2540563c483,KartaView,1994436649,2024-06-09 09:13:20,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:30,2024-06-23 08:41:31,,,2024/6/23/{{sizeprefix}}/9073001_b17fa_6677dfb9cc270.jpg,2024/6/23/lth/9073001_b17fa_6677dfb9cc270.jpg,2024/6/23/proc/9073001_b17fa_6677dfb9cc270.jpg,2024/6/23/th/9073001_b17fa_6677dfb9cc270.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_b17fa_6677dfb9cc270.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_b17fa_6677dfb9cc270.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_b17fa_6677dfb9cc270.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_b17fa_6677dfb9cc270.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.77170181274414,9.166909217834473,,9073001_b17fa_6677dfb9cc270.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
99993ebf-9aa4-488a-aede-0b54d8db796d,KartaView,1994436665,2024-06-09 09:13:11,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:31,2024-06-23 08:41:32,,,2024/6/23/{{sizeprefix}}/9073001_01999_6677dfba01559.jpg,2024/6/23/lth/9073001_01999_6677dfba01559.jpg,2024/6/23/proc/9073001_01999_6677dfba01559.jpg,2024/6/23/th/9073001_01999_6677dfba01559.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_01999_6677dfba01559.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_01999_6677dfba01559.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_01999_6677dfba01559.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_01999_6677dfba01559.jpg,288868464.0,,0.0,,NONE,0.0,0.0,48.771484375,9.166199684143066,,9073001_01999_6677dfba01559.jpg,CMNT,0.0,,active,storage13,31128057.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
99291d8d-1ceb-458f-a5c1-1deae838d185,KartaView,1994436681,2024-06-09 09:13:24,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:31,2024-06-23 08:41:32,,,2024/6/23/{{sizeprefix}}/9073001_6d5a4_6677dfba232a3.jpg,2024/6/23/lth/9073001_6d5a4_6677dfba232a3.jpg,2024/6/23/proc/9073001_6d5a4_6677dfba232a3.jpg,2024/6/23/th/9073001_6d5a4_6677dfba232a3.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_6d5a4_6677dfba232a3.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_6d5a4_6677dfba232a3.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_6d5a4_6677dfba232a3.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_6d5a4_6677dfba232a3.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.77180862426759,9.167251586914062,,9073001_6d5a4_6677dfba232a3.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
dd53a61e-2bf3-41c5-91c3-eb332c62cbd3,KartaView,1994436697,2024-06-09 09:13:21,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:31,2024-06-23 08:41:33,,,2024/6/23/{{sizeprefix}}/9073001_f38c7_6677dfba75ce9.jpg,2024/6/23/lth/9073001_f38c7_6677dfba75ce9.jpg,2024/6/23/proc/9073001_f38c7_6677dfba75ce9.jpg,2024/6/23/th/9073001_f38c7_6677dfba75ce9.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_f38c7_6677dfba75ce9.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_f38c7_6677dfba75ce9.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_f38c7_6677dfba75ce9.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_f38c7_6677dfba75ce9.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.77172470092773,9.1669921875,,9073001_f38c7_6677dfba75ce9.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
72961c0d-e746-45af-a507-014334c79bca,KartaView,1994436713,2024-06-09 09:13:07,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:32,2024-06-23 08:41:33,,,2024/6/23/{{sizeprefix}}/9073001_3f7b3_6677dfbbc39ba.jpg,2024/6/23/lth/9073001_3f7b3_6677dfbbc39ba.jpg,2024/6/23/proc/9073001_3f7b3_6677dfbbc39ba.jpg,2024/6/23/th/9073001_3f7b3_6677dfbbc39ba.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_3f7b3_6677dfbbc39ba.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_3f7b3_6677dfbbc39ba.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_3f7b3_6677dfbbc39ba.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_3f7b3_6677dfbbc39ba.jpg,31128057.0,,0.0,,NONE,0.0,0.0,48.77139663696289,9.165916442871094,,9073001_3f7b3_6677dfbbc39ba.jpg,CMNT,0.0,,active,storage13,2959800595.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
2dc2f2b1-124e-4071-b2dc-88e353632014,KartaView,1994436729,2024-06-09 09:13:26,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:32,2024-06-23 08:41:33,,,2024/6/23/{{sizeprefix}}/9073001_57493_6677dfbbdc887.jpg,2024/6/23/lth/9073001_57493_6677dfbbdc887.jpg,2024/6/23/proc/9073001_57493_6677dfbbdc887.jpg,2024/6/23/th/9073001_57493_6677dfbbdc887.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_57493_6677dfbbdc887.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_57493_6677dfbbdc887.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_57493_6677dfbbdc887.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_57493_6677dfbbdc887.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.77185821533203,9.167417526245115,,9073001_57493_6677dfbbdc887.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
8ad40d2b-0481-4e21-8e60-239e4ffa8b19,KartaView,1994436745,2024-06-09 09:13:22,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:35,2024-06-23 08:41:36,,,2024/6/23/{{sizeprefix}}/9073001_51607_6677dfbe24fc3.jpg,2024/6/23/lth/9073001_51607_6677dfbe24fc3.jpg,2024/6/23/proc/9073001_51607_6677dfbe24fc3.jpg,2024/6/23/th/9073001_51607_6677dfbe24fc3.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_51607_6677dfbe24fc3.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_51607_6677dfbe24fc3.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_51607_6677dfbe24fc3.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_51607_6677dfbe24fc3.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.771751403808594,9.16707706451416,,9073001_51607_6677dfbe24fc3.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
e2ca1cd3-856d-4eae-ad6d-0edae76bb82f,KartaView,1994436761,2024-06-09 09:13:29,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:35,2024-06-23 08:41:36,,,2024/6/23/{{sizeprefix}}/9073001_a5988_6677dfbe154d8.jpg,2024/6/23/lth/9073001_a5988_6677dfbe154d8.jpg,2024/6/23/proc/9073001_a5988_6677dfbe154d8.jpg,2024/6/23/th/9073001_a5988_6677dfbe154d8.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_a5988_6677dfbe154d8.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_a5988_6677dfbe154d8.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_a5988_6677dfbe154d8.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_a5988_6677dfbe154d8.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.77193069458008,9.16765022277832,,9073001_a5988_6677dfbe154d8.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
661f8d61-14b5-49be-80d3-8ba93f39fdd8,KartaView,1994436777,2024-06-09 09:13:28,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:35,2024-06-23 08:41:36,,,2024/6/23/{{sizeprefix}}/9073001_b36e0_6677dfbe290e6.jpg,2024/6/23/lth/9073001_b36e0_6677dfbe290e6.jpg,2024/6/23/proc/9073001_b36e0_6677dfbe290e6.jpg,2024/6/23/th/9073001_b36e0_6677dfbe290e6.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_b36e0_6677dfbe290e6.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_b36e0_6677dfbe290e6.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_b36e0_6677dfbe290e6.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_b36e0_6677dfbe290e6.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.77190780639648,9.16757869720459,,9073001_b36e0_6677dfbe290e6.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
8f48b16d-a697-4ceb-aba3-c87e340d3d57,KartaView,1994436793,2024-06-09 09:13:31,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:35,2024-06-23 08:41:36,,,2024/6/23/{{sizeprefix}}/9073001_afd4d_6677dfbe9a946.jpg,2024/6/23/lth/9073001_afd4d_6677dfbe9a946.jpg,2024/6/23/proc/9073001_afd4d_6677dfbe9a946.jpg,2024/6/23/th/9073001_afd4d_6677dfbe9a946.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_afd4d_6677dfbe9a946.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_afd4d_6677dfbe9a946.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_afd4d_6677dfbe9a946.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_afd4d_6677dfbe9a946.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.771968841552734,9.16777515411377,,9073001_afd4d_6677dfbe9a946.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
1cc9f6d6-b0e0-42f9-a5be-4ba766583e41,KartaView,1994436809,2024-06-09 09:13:33,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:41:36,2024-06-23 08:41:37,,,2024/6/23/{{sizeprefix}}/9073001_4f2e4_6677dfbfabffa.jpg,2024/6/23/lth/9073001_4f2e4_6677dfbfabffa.jpg,2024/6/23/proc/9073001_4f2e4_6677dfbfabffa.jpg,2024/6/23/th/9073001_4f2e4_6677dfbfabffa.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_4f2e4_6677dfbfabffa.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_4f2e4_6677dfbfabffa.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_4f2e4_6677dfbfabffa.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_4f2e4_6677dfbfabffa.jpg,12620706.0,,0.0,,NONE,0.0,0.0,48.7719955444336,9.16785717010498,,9073001_4f2e4_6677dfbfabffa.jpg,CMNT,0.0,,active,storage13,288868464.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
