,pt_idx,line_i,index,u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,from,to,ref,access,bridge,tunnel,service,junction,road_width,est_width,geometry_wkt,uuid,source,orig_id,city,city_ascii,city_id,city_lat,city_lon,country,iso2,iso3,admin_name,capital,population,continent,lat,lon,snap_dist,l_geom_wkt,og_pt_wkt,snp_pt_wkt
250,1975,2163,2163,602165511,5040188445,0,47257453,,Red Brick Path,footway,,False,48.225,5040188445,602165511,,,,,,,,,"LINESTRING (368275.0608146922 145665.00639923743, 368268.38805741013 145672.20666184017, 368259.8506794707 145689.31348565916, 368260.2992003885 145696.55458576247, 368260.6497495449 145708.36162922092)",55115e0e-f23c-44ef-b65e-e7ed48c7c814,Mapillary,2527655327441191,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.317851557958548,103.81586015224455,0.056224916103266895,"LINESTRING (368275.0608146922 145665.00639923743, 368268.38805741013 145672.20666184017, 368259.8506794707 145689.31348565916, 368260.2992003885 145696.55458576247, 368260.6497495449 145708.36162922092)",POINT (368260.07002077124 145693.76407591812),POINT (368260.126138138 145693.7605999528)
251,1976,11361,11361,4715285280,5215244306,0,"[478122500, 478294259, 478294260, 481653402, 652399772]","['4', '5']",Farrer Road,trunk,70,True,206.50400000000002,5215244306,4715285280,,,,,,,,,"LINESTRING (367072.2133034557 145413.92468972344, 367080.0953755305 145422.57735925476, 367120.3259578225 145459.21807762663, 367130.3893556305 145468.77625118915, 367164.73106266954 145499.83676658844, 367190.94743126415 145525.43976232363, 367207.96786537045 145540.55550944534, 367222.69561033556 145554.57786109447)",5a004466-2e5d-4d26-9ce4-1968d39143b3,Mapillary,427295340131631,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3162694727220412,103.80614519119264,4.004228965812793,"LINESTRING (367072.2133034557 145413.92468972344, 367080.0953755305 145422.57735925476, 367120.3259578225 145459.21807762663, 367130.3893556305 145468.77625118915, 367164.73106266954 145499.83676658844, 367190.94743126415 145525.43976232363, 367207.96786537045 145540.55550944534, 367222.69561033556 145554.57786109447)",POINT (367179.00426425406 145519.37300587705),POINT (367181.80197094416 145516.5082743212)
252,1977,2700,2700,1110029828,1110034484,0,47248795,,,footway,,False,70.349,1110034484,1110029828,,,,,,,2,,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",ac8bea4f-41ce-425e-a5bc-8233a1cfc67f,Mapillary,478939124788307,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3126655324375631,103.81443321704865,0.3153798939798705,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",POINT (368101.0230863922 145120.50149539215),POINT (368100.7308930105 145120.6201861888)
253,1978,2710,2710,1110030644,5138703197,0,528905421,,,footway,,False,11.263,5138703197,1110030644,,,,,,,2,,"LINESTRING (368057.0832130925 145125.8253587507, 368068.1312627129 145123.59797449462)",37544b08-808b-4079-950b-63856060c36f,Mapillary,1386909705324248,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312729888559673,103.8140469789505,1.966667640127027,"LINESTRING (368057.0832130925 145125.8253587507, 368068.1312627129 145123.59797449462)",POINT (368058.04977855145 145127.63672887662),POINT (368057.6611014392 145125.70885136258)
254,1979,4747,4747,1625964823,5040175163,0,516269474,,,footway,,False,75.761,5040175163,1625964823,,,,,,,,,"LINESTRING (368280.8866319419 145631.67148083594, 368281.3193964795 145629.17274592712, 368292.6534033045 145619.96923614328, 368331.3001010521 145602.31745757954, 368346.26306374755 145596.40674970622)",50b0c60d-0a5f-4e89-8e86-2de5bc14b0a2,Mapillary,1413097526036182,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3171650939792698,103.81623029708862,1.633999931973348,"LINESTRING (368280.8866319419 145631.67148083594, 368281.3193964795 145629.17274592712, 368292.6534033045 145619.96923614328, 368331.3001010521 145602.31745757954, 368346.26306374755 145596.40674970622)",POINT (368301.21983835794 145617.85291255833),POINT (368300.54097314883 145616.3666091554)
255,1980,2751,2751,1110034485,5138702697,0,"[1120923693, 528905423]",,,footway,,False,39.714000000000006,5138702697,1110034485,,,,,,,2,,"LINESTRING (368091.8283228633 145045.92223144387, 368097.4081859824 145033.49326655082, 368097.72848546685 145028.4628870814, 368095.93418978056 145022.44957483604, 368092.5724072128 145019.43303095328, 368087.8103411902 145020.043336732, 368082.70376779593 145021.56035242387)",6a3c2181-48e4-4561-8dc1-cc99c732ceda,Mapillary,384324484643708,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3119737040203745,103.81436347961426,0.49724678107200443,"LINESTRING (368091.8283228633 145045.92223144387, 368097.4081859824 145033.49326655082, 368097.72848546685 145028.4628870814, 368095.93418978056 145022.44957483604, 368092.5724072128 145019.43303095328, 368087.8103411902 145020.043336732, 368082.70376779593 145021.56035242387)",POINT (368093.2271549741 145044.02047638394),POINT (368092.7735252238 145043.8168237117)
256,1981,12645,12645,5138702697,7386404874,0,47248795,,,footway,,False,93.698,7386404874,5138702697,,,,,,,2,,"LINESTRING (368118.2006524552 145025.28027546822, 368119.77642803313 145016.29145245862, 368119.8525103407 145012.47728800014, 368120.37416472344 145009.7021242964, 368120.2619783941 145007.76747461615, 368119.582556199 145006.34164406036, 368117.0223890498 145004.31971029757, 368114.01760808646 145003.2819217143, 368108.3525115852 145000.211191361, 368106.38283957925 144999.80307287085, 368104.3911963481 144999.9919588398, 368102.5333546134 145000.76672004623, 368100.9984314261 145002.0388233491, 368099.89765486197 145003.71977249332, 368099.35333809024 145005.63262240202, 368099.6775869009 145008.93804697902, 368101.1592003927 145012.57458662477, 368102.5623697491 145015.03928620252, 368103.65405655396 145017.65890956178, 368105.146723703 145021.14066767157, 368105.90478397114 145024.14738963766, 368105.6852033825 145030.39382021324, 368102.4286815658 145038.1783966205, 368099.70449565945 145042.24809131768, 368095.72305380576 145046.51737990376, 368091.8283228633 145045.92223144387)",68395adf-eced-467a-9d28-ad8a50b13a26,Mapillary,781403850767945,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.311609019196311,103.81451904773712,2.0305903761621606,"LINESTRING (368118.2006524552 145025.28027546822, 368119.77642803313 145016.29145245862, 368119.8525103407 145012.47728800014, 368120.37416472344 145009.7021242964, 368120.2619783941 145007.76747461615, 368119.582556199 145006.34164406036, 368117.0223890498 145004.31971029757, 368114.01760808646 145003.2819217143, 368108.3525115852 145000.211191361, 368106.38283957925 144999.80307287085, 368104.3911963481 144999.9919588398, 368102.5333546134 145000.76672004623, 368100.9984314261 145002.0388233491, 368099.89765486197 145003.71977249332, 368099.35333809024 145005.63262240202, 368099.6775869009 145008.93804697902, 368101.1592003927 145012.57458662477, 368102.5623697491 145015.03928620252, 368103.65405655396 145017.65890956178, 368105.146723703 145021.14066767157, 368105.90478397114 145024.14738963766, 368105.6852033825 145030.39382021324, 368102.4286815658 145038.1783966205, 368099.70449565945 145042.24809131768, 368095.72305380576 145046.51737990376, 368091.8283228633 145045.92223144387)",POINT (368110.51811098924 145003.69475300986),POINT (368111.48576743866 145001.90955322504)
257,1982,2700,2700,1110029828,1110034484,0,47248795,,,footway,,False,70.349,1110034484,1110029828,,,,,,,2,,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",42e1fb76-0851-46f9-a5e9-4360c223785e,Mapillary,1216231129717135,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312499279114462,103.81437957286836,1.9168712675053754,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",POINT (368095.0453895064 145102.1242836074),POINT (368093.22377846646 145102.72104878357)
258,1983,4743,4743,1625964814,4816030296,0,47257453,,Red Brick Path,footway,,False,57.33,4816030296,1625964814,,,,,,,,,"LINESTRING (368376.0557903213 145538.37367928406, 368377.08998355316 145560.52828204338, 368370.8913008808 145581.9456032975, 368367.91187752166 145587.43051378103, 368362.4834677338 145590.69444418632)",a871505b-1bcb-4c19-9cf1-8a522d5c3980,Mapillary,858522622762331,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3165644378422885,103.81695449352264,5.0995229103732385,"LINESTRING (368376.0557903213 145538.37367928406, 368377.08998355316 145560.52828204338, 368370.8913008808 145581.9456032975, 368367.91187752166 145587.43051378103, 368362.4834677338 145590.69444418632)",POINT (368381.769388619 145551.4095107422),POINT (368376.6754128078 145551.64730129816)
259,1984,2704,2704,1110030527,1110030948,0,528905431,,,footway,,False,19.798,1110030948,1110030527,,,,,,,2,,"LINESTRING (368082.7116622346 145108.6440974412, 368084.88528880675 145116.79093062846, 368087.1240261985 145121.45526736986, 368090.0307132937 145126.8157804449)",efc46455-cd10-4bed-9907-34e8795e3548,Mapillary,373507852505181,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3126601694273177,103.81432592868804,2.4345497947418986,"LINESTRING (368082.7116622346 145108.6440974412, 368084.88528880675 145116.79093062846, 368087.1240261985 145121.45526736986, 368090.0307132937 145126.8157804449)",POINT (368089.08483863046 145119.91425074713),POINT (368086.8900093775 145120.9677009137)
260,1985,2700,2700,1110029828,1110034484,0,47248795,,,footway,,False,70.349,1110034484,1110029828,,,,,,,2,,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",76d31eb2-d5b3-43bc-a1e2-9fa7cb03a695,Mapillary,459866269997967,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3125904502930157,103.81441712379456,2.3145590863429493,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",POINT (368099.2284562287 145112.20168062454),POINT (368097.15544272243 145113.2311459067)
261,1986,2728,2728,1110031600,5138702697,0,528905423,,,footway,,False,39.253,5138702697,1110031600,,,,,,,2,,"LINESTRING (368091.8283228633 145045.92223144387, 368088.0945514117 145056.2608427136, 368086.89776658756 145066.6645845177, 368087.346535305 145074.44740574216, 368087.55887045315 145076.39306357835, 368088.37198464375 145078.17260495605, 368089.68565632135 145079.62024568825, 368091.39967441035 145080.59231248352, 368093.32483809855 145081.0004514665)",0cda330b-a527-44b4-ac42-f82449be9fd9,Mapillary,1547599579431986,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3120702382295946,103.81433129310608,0.9316763480242248,"LINESTRING (368091.8283228633 145045.92223144387, 368088.0945514117 145056.2608427136, 368086.89776658756 145066.6645845177, 368087.346535305 145074.44740574216, 368087.55887045315 145076.39306357835, 368088.37198464375 145078.17260495605, 368089.68565632135 145079.62024568825, 368091.39967441035 145080.59231248352, 368093.32483809855 145081.0004514665)",POINT (368089.6508215248 145054.6944583072),POINT (368088.7745401015 145054.37799079754)
262,1987,2728,2728,1110031600,5138702697,0,528905423,,,footway,,False,39.253,5138702697,1110031600,,,,,,,2,,"LINESTRING (368091.8283228633 145045.92223144387, 368088.0945514117 145056.2608427136, 368086.89776658756 145066.6645845177, 368087.346535305 145074.44740574216, 368087.55887045315 145076.39306357835, 368088.37198464375 145078.17260495605, 368089.68565632135 145079.62024568825, 368091.39967441035 145080.59231248352, 368093.32483809855 145081.0004514665)",a725ceae-d777-499e-a71d-2344da0aaf03,Mapillary,1594735354405238,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3120809642526154,103.81432056427002,0.21237026713564353,"LINESTRING (368091.8283228633 145045.92223144387, 368088.0945514117 145056.2608427136, 368086.89776658756 145066.6645845177, 368087.346535305 145074.44740574216, 368087.55887045315 145076.39306357835, 368088.37198464375 145078.17260495605, 368089.68565632135 145079.62024568825, 368091.39967441035 145080.59231248352, 368093.32483809855 145081.0004514665)",POINT (368088.4575865342 145055.88083347006),POINT (368088.2578432217 145055.80869652066)
263,1988,11907,11907,4816030293,5138687764,0,"[149654680, 528903517]",,,footway,,False,39.573,5138687764,4816030293,,,yes,,,,,,"LINESTRING (368432.05891932675 145540.71297633156, 368420.53986508143 145535.13544539828, 368395.2552191842 145526.32520160344)",6532051f-a0fb-4d09-9cb4-1d1f184a16b9,Mapillary,8618502004843479,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.316398184778819,103.81724953651428,0.04562646031665481,"LINESTRING (368432.05891932675 145540.71297633156, 368420.53986508143 145535.13544539828, 368395.2552191842 145526.32520160344)",POINT (368414.5899951781 145533.01394125377),POINT (368414.574982257 145533.05702705283)
264,1989,22368,22368,9935081125,10661652683,0,1145688882,,,footway,,False,103.565,10661652683,9935081125,,,,,,,,,"LINESTRING (368104.1085269459 145201.77608097994, 368105.2202608291 145199.74135168892, 368104.6181711576 145197.14360761255, 368105.2294947724 145195.75033152915, 368107.03171025007 145194.99770642733, 368108.97868144553 145194.46612159276, 368109.41190511617 145192.9292092287, 368108.4099203779 145191.7578072707, 368107.1968165004 145191.20561037824, 368107.2623933904 145188.70704863893, 368105.4479339953 145187.10486964742, 368103.144946284 145187.7361223334, 368101.6217654116 145190.30170813948, 368099.9531261739 145191.16482435894, 368097.8496481646 145190.1597765443, 368094.6449181383 145189.8296332844, 368092.0299918926 145189.65398652395, 368090.70489957696 145187.58724669984, 368090.0468340132 145184.2709250775, 368087.9766214682 145183.02264166749, 368084.85036228213 145183.91961573018, 368084.41808262886 145187.4465080952, 368083.4404284748 145190.65305124896, 368080.29277027055 145193.352073348, 368079.76040034014 145196.9895677357, 368077.55853631656 145199.6881412583, 368073.35290166654 145200.4640178362, 368070.69344638113 145200.24417069514, 368068.16653929406 145197.96794759712, 368068.56582580705 145195.2591737109, 368070.03418976616 145194.4182631043, 368071.64697380597 145193.09084434618, 368071.9237114126 145190.0615206925, 368073.97015437414 145188.1147912409, 368077.5420700627 145188.43370466502, 368078.97675415105 145186.9626497011, 368078.7971647088 145183.67926733935, 368080.1760932798 145181.95396359515, 368079.39634919097 145180.1522957338, 368077.30386155745 145178.8598011131)",d909a36d-fea8-4d4e-8a5f-bd78aba52df5,Mapillary,2126465264377696,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3133251826105692,103.81426155567168,1.1483389273885176,"LINESTRING (368104.1085269459 145201.77608097994, 368105.2202608291 145199.74135168892, 368104.6181711576 145197.14360761255, 368105.2294947724 145195.75033152915, 368107.03171025007 145194.99770642733, 368108.97868144553 145194.46612159276, 368109.41190511617 145192.9292092287, 368108.4099203779 145191.7578072707, 368107.1968165004 145191.20561037824, 368107.2623933904 145188.70704863893, 368105.4479339953 145187.10486964742, 368103.144946284 145187.7361223334, 368101.6217654116 145190.30170813948, 368099.9531261739 145191.16482435894, 368097.8496481646 145190.1597765443, 368094.6449181383 145189.8296332844, 368092.0299918926 145189.65398652395, 368090.70489957696 145187.58724669984, 368090.0468340132 145184.2709250775, 368087.9766214682 145183.02264166749, 368084.85036228213 145183.91961573018, 368084.41808262886 145187.4465080952, 368083.4404284748 145190.65305124896, 368080.29277027055 145193.352073348, 368079.76040034014 145196.9895677357, 368077.55853631656 145199.6881412583, 368073.35290166654 145200.4640178362, 368070.69344638113 145200.24417069514, 368068.16653929406 145197.96794759712, 368068.56582580705 145195.2591737109, 368070.03418976616 145194.4182631043, 368071.64697380597 145193.09084434618, 368071.9237114126 145190.0615206925, 368073.97015437414 145188.1147912409, 368077.5420700627 145188.43370466502, 368078.97675415105 145186.9626497011, 368078.7971647088 145183.67926733935, 368080.1760932798 145181.95396359515, 368079.39634919097 145180.1522957338, 368077.30386155745 145178.8598011131)",POINT (368081.95692725526 145193.43780496437),POINT (368081.2094338612 145192.56606193)
265,1990,2712,2712,1110030644,5138703158,0,528905429,,,footway,,False,29.795,5138703158,1110030644,,,,,,,2,,"LINESTRING (368061.64355439716 145145.645612267, 368064.9817147821 145145.77669431583, 368067.7741491768 145144.84671235297, 368070.4325405809 145142.82230479643, 368071.677337468 145139.81463296805, 368071.9873622572 145136.58629555107, 368071.329365019 145133.41369444557, 368068.1312627129 145123.59797449462)",bd115b08-8d17-4029-b08f-c68f79b22b34,Mapillary,1180205193292298,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3127835186601402,103.8141542673111,1.318304669496383,"LINESTRING (368061.64355439716 145145.645612267, 368064.9817147821 145145.77669431583, 368067.7741491768 145144.84671235297, 368070.4325405809 145142.82230479643, 368071.677337468 145139.81463296805, 368071.9873622572 145136.58629555107, 368071.329365019 145133.41369444557, 368068.1312627129 145123.59797449462)",POINT (368069.99055785383 145133.56011312976),POINT (368071.24401012115 145133.151720408)
266,1991,2700,2700,1110029828,1110034484,0,47248795,,,footway,,False,70.349,1110034484,1110029828,,,,,,,2,,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",83572861-ca1e-4186-99e0-d0917c85284b,Mapillary,369475112817847,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3126762584580265,103.81443321704865,0.1303693781604435,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",POINT (368101.02364857384 145121.68730446824),POINT (368101.1444332852 145121.6382409558)
267,1992,4743,4743,1625964814,4816030296,0,47257453,,Red Brick Path,footway,,False,57.33,4816030296,1625964814,,,,,,,,,"LINESTRING (368376.0557903213 145538.37367928406, 368377.08998355316 145560.52828204338, 368370.8913008808 145581.9456032975, 368367.91187752166 145587.43051378103, 368362.4834677338 145590.69444418632)",7a6e6466-c9ad-4c29-862a-bb42a7ffdd54,Mapillary,772878474911948,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3169076699383029,103.81679356098176,0.4204956028103876,"LINESTRING (368376.0557903213 145538.37367928406, 368377.08998355316 145560.52828204338, 368370.8913008808 145581.9456032975, 368367.91187752166 145587.43051378103, 368362.4834677338 145590.69444418632)",POINT (368363.88049219525 145589.3638052307),POINT (368364.0971713602 145589.72417544512)
268,1993,2726,2726,1110031600,1110034484,0,47248795,,,footway,,False,18.535,1110034484,1110031600,,,,,,,2,,"LINESTRING (368092.10955241136 145099.31990112274, 368093.4520299176 145091.1161240014, 368093.32483809855 145081.0004514665)",93b0bf69-4a6c-4269-97f0-afa75fe2f488,Mapillary,1417374012480567,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3124402859971551,103.81437420845032,1.7048692106800671,"LINESTRING (368092.10955241136 145099.31990112274, 368093.4520299176 145091.1161240014, 368093.32483809855 145081.0004514665)",POINT (368094.4453994535 145095.60261599382),POINT (368092.7629087106 145095.32729086693)
269,1994,17026,17026,6985965255,7950290077,0,746516608,4,Farrer Road,footway,70,False,183.13500000000002,7950290077,6985965255,,,,,,,,,"LINESTRING (366975.9353507325 145259.95681783662, 366992.8127856196 145301.71636630181, 367000.7338899836 145322.16522307438, 367024.633131025 145365.29228462762, 367055.9875397078 145408.55949328924, 367063.68112567056 145418.61629958745)",65b1b3a2-a378-4260-a0ad-6a5fae4f7536,Mapillary,789467813296312,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.314338791073638,103.80452513694765,3.880240982614572,"LINESTRING (366975.9353507325 145259.95681783662, 366992.8127856196 145301.71636630181, 367000.7338899836 145322.16522307438, 367024.633131025 145365.29228462762, 367055.9875397078 145408.55949328924, 367063.68112567056 145418.61629958745)",POINT (366998.638388502 145306.0131748783),POINT (366995.02012237516 145307.41475267438)
270,1995,566,566,243414300,243415110,0,"[152301691, 481653398, 771534654, 771534655]","['2', '1', '3']",Farrer Road,trunk,70,True,211.027,243414300,243415110,,yes,,yes,,,,,"LINESTRING (366891.9397620248 144985.82089431674, 366906.2743512166 145015.287975838, 366918.500970925 145057.65781803263, 366927.12790835125 145088.21106225418, 366937.14654549496 145120.4772400613, 366938.16049617727 145123.3843483745, 366959.4311225953 145184.25674235524)",67e543b0-aa94-483b-8fb8-b9d64f268196,Mapillary,1527819687814582,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3132125594226238,103.8041603565216,0.45881272763178715,"LINESTRING (366891.9397620248 144985.82089431674, 366906.2743512166 145015.287975838, 366918.500970925 145057.65781803263, 366927.12790835125 145088.21106225418, 366937.14654549496 145120.4772400613, 366938.16049617727 145123.3843483745, 366959.4311225953 145184.25674235524)",POINT (366957.9895893098 145181.52224067796),POINT (366958.42272049206 145181.37089175006)
271,1996,2742,2742,1110034410,5138703158,0,"[1120726101, 1120726102]",,,"['footway', 'steps']",,False,19.05,5138703158,1110034410,,,yes,,,,2,,"LINESTRING (368061.64355439716 145145.645612267, 368057.835800242 145140.7498553209, 368047.86220294586 145132.71727582565)",96eb2e10-566a-483a-a0ca-20f8ee83ec8a,Mapillary,3315009962140360,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312826422739704,103.81398260593414,2.457122515726587,"LINESTRING (368061.64355439716 145145.645612267, 368057.835800242 145140.7498553209, 368047.86220294586 145132.71727582565)",POINT (368050.8920597697 145138.31240902247),POINT (368052.4332866383 145136.3987552406)
272,1997,2726,2726,1110031600,1110034484,0,47248795,,,footway,,False,18.535,1110034484,1110031600,,,,,,,2,,"LINESTRING (368092.10955241136 145099.31990112274, 368093.4520299176 145091.1161240014, 368093.32483809855 145081.0004514665)",1a2b71d9-acad-41e2-a213-f57ddd8c80c5,Mapillary,796451945593741,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3123276627693483,103.81441175937653,5.2655087747869365,"LINESTRING (368092.10955241136 145099.31990112274, 368093.4520299176 145091.1161240014, 368093.32483809855 145081.0004514665)",POINT (368098.6177864088 145083.14963858543),POINT (368093.35269382026 145083.21584048172)
273,1998,2704,2704,1110030527,1110030948,0,528905431,,,footway,,False,19.798,1110030948,1110030527,,,,,,,2,,"LINESTRING (368082.7116622346 145108.6440974412, 368084.88528880675 145116.79093062846, 368087.1240261985 145121.45526736986, 368090.0307132937 145126.8157804449)",effc4274-5ad3-4142-9042-d87376339add,Mapillary,3817449135246569,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.31269771049881,103.8143527507782,3.105935085634531,"LINESTRING (368082.7116622346 145108.6440974412, 368084.88528880675 145116.79093062846, 368087.1240261985 145121.45526736986, 368090.0307132937 145126.8157804449)",POINT (368092.07129812543 145124.06316759906),POINT (368089.3409307362 145125.5436832781)
274,1999,4743,4743,1625964814,4816030296,0,47257453,,Red Brick Path,footway,,False,57.33,4816030296,1625964814,,,,,,,,,"LINESTRING (368376.0557903213 145538.37367928406, 368377.08998355316 145560.52828204338, 368370.8913008808 145581.9456032975, 368367.91187752166 145587.43051378103, 368362.4834677338 145590.69444418632)",585836fe-fbd7-4a90-af38-a39e9bde3b44,Mapillary,428182116731133,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.316494718817026,103.81693303585052,3.070238254579342,"LINESTRING (368376.0557903213 145538.37367928406, 368377.08998355316 145560.52828204338, 368370.8913008808 145581.9456032975, 368367.91187752166 145587.43051378103, 368362.4834677338 145590.69444418632)",POINT (368379.37814403686 145543.70290330876),POINT (368376.31124549004 145543.84606839975)
275,2000,2704,2704,1110030527,1110030948,0,528905431,,,footway,,False,19.798,1110030948,1110030527,,,,,,,2,,"LINESTRING (368082.7116622346 145108.6440974412, 368084.88528880675 145116.79093062846, 368087.1240261985 145121.45526736986, 368090.0307132937 145126.8157804449)",cf89c84d-12f6-4fa1-8b82-ea90cf0fae8a,Mapillary,433261273015243,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312708436519145,103.81436347961426,3.5946500319490298,"LINESTRING (368082.7116622346 145108.6440974412, 368084.88528880675 145116.79093062846, 368087.1240261985 145121.45526736986, 368090.0307132937 145126.8157804449)",POINT (368093.2656570116 145125.2484106754),POINT (368090.0307132937 145126.8157804449)
276,2001,2700,2700,1110029828,1110034484,0,47248795,,,footway,,False,70.349,1110034484,1110029828,,,,,,,2,,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",4b3258e7-9f6d-4527-9462-9aea282808f9,Mapillary,1218039452546972,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3126279913655594,103.81442785263062,1.539809129804,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",POINT (368100.424220463 145116.35144656),POINT (368099.0451046124 145117.0363199986)
