mly_captured_at,heading,mly_creator_id,orig_id,mly_is_pano,mly_organization_id,mly_sequence_id,city_id,lat,lon,source,uuid
1719114806727,2.978006219745396,105705978529028,1019500215701242,False,,aWiYG4fVo6zlK5HA8etT9S,1702341327,1.3126601694273177,103.81414353847504,Mapillary,98fc9cb9-f2e3-4ee4-aeec-4bedd9e4a327
1719110952669,49.93003665450891,105705978529028,1172206017311146,False,,aOgQztwpdLfhD5HUm1njX4,1702341327,1.3161783016778088,103.80605399608612,Mapillary,5a9773d9-1576-4f06-9fa1-83ce572a4ecc
1719115578684,186.71113755776622,105705978529028,403171618717331,False,,2kFcjUgiThaAZ1Dl6x3Ond,1702341327,1.3133144565928774,103.81425619125366,Mapillary,8df03721-f81b-4538-94b6-60b4f6913161
1717817974579,155.38221343369327,105705978529028,1010204263297476,False,,bECUqphZBujP6tx7mceRTg,1702341327,1.3167360538962214,103.81691694259644,Mapillary,62733574-7b49-47fb-b560-8b3388e086a1
1719115067330,150.03153716967054,105705978529028,1489909734986004,False,,sbhKcJIBmk58W1VYqrFi6Q,1702341327,1.3122472176035274,103.81446540355682,Mapillary,8b19a2ca-8c5f-425b-9a80-4698b5c6a24b
1719114800558,353.96769081906956,105705978529028,1148925676378086,False,,aWiYG4fVo6zlK5HA8etT9S,1702341327,1.3126279913655594,103.8141542673111,Mapillary,5a2dc89d-fece-4ee1-9aa0-0a8821574a1c
1719110955698,46.41087329550578,105705978529028,1542867909972075,False,,aOgQztwpdLfhD5HUm1njX4,1702341327,1.3164035477810216,103.80629539489746,Mapillary,607f5734-a84e-4df5-9348-ce29740fe186
1719114985997,150.34556170791217,105705978529028,766730588671525,False,,QtnRp5kUCqvXIhlbD6rOPi,1702341327,1.3126333543758903,103.81431519985199,Mapillary,3109e842-6674-488d-879f-84b1756ce35a
1719116213362,174.0489885259348,105705978529028,3676011996012774,False,,MmGcV1vIKLrBHX0zpw7sPb,1702341327,1.3120648752180841,103.81451904773712,Mapillary,8e8b13d6-a269-45f0-a397-91027a8df9fb
1717817811614,152.7689716835735,105705978529028,1120999249200593,False,,ysnULZpCXWgH1JziFr6Bj2,1702341327,1.3178140169645758,103.81586015224457,Mapillary,429451df-70ab-48e0-8642-46c6e8e2aba1
1719116168745,195.15068671697293,105705978529028,995835895321687,False,,qXz0yKFHVrp5sP7I3NiDn9,1702341327,1.312568998251308,103.81441175937653,Mapillary,44a2588d-10cd-4e85-8049-67fd3d1d5eb9
1719115363891,7.642605465596489,105705978529028,830918539097479,False,,O9eFWTxaRqVLU1BSZkMs43,1702341327,1.312424196964912,103.81437957286835,Mapillary,abb493b1-ddfc-4326-86f8-8020b4a00af7
1719115059256,147.7769830256418,105705978529028,829830751979065,False,,sbhKcJIBmk58W1VYqrFi6Q,1702341327,1.3123115737364088,103.81441175937653,Mapillary,5d14f52f-52e6-46e8-b5ce-d39bb6c9a268
1719114822449,5.2904557766697735,105705978529028,1144443786808063,False,,aWiYG4fVo6zlK5HA8etT9S,1702341327,1.312767429630128,103.81414353847504,Mapillary,7168fd13-1bca-4ed0-a431-c5dffeae16e4
1717818072630,41.29003769051485,105705978529028,3160643354069444,False,,Cp8PkABeHXaDxYiGbVhEmR,1702341327,1.3165000818190435,103.81744801998138,Mapillary,ba966009-a0f7-441c-a31c-0724ee37bb46
1719115268716,276.7401353482553,105705978529028,317971551371781,False,,IpZomDBX9PL5TCucGgOek3,1702341327,1.311871806795466,103.81443321704865,Mapillary,38ffb11b-6954-4944-bb9e-7cbabd3f62dc
1719115262536,320.96675438154887,105705978529028,777229031271146,False,,IpZomDBX9PL5TCucGgOek3,1702341327,1.311785998602872,103.81447613239288,Mapillary,75e6c7b3-841e-413b-8f7a-0c4347386c6a
1719115570307,149.56588199015624,105705978529028,1018807746533035,False,,2kFcjUgiThaAZ1Dl6x3Ond,1702341327,1.3133466346457823,103.81423473358154,Mapillary,c52b4ea6-909e-40b3-9edd-af5b10185027
1719115105722,148.95994122234418,105705978529028,1064039098479488,False,,CetkzDNsXSc5ZYJvnriPIM,1702341327,1.312172135446417,103.81447076797485,Mapillary,4983ea53-30f8-4136-879b-7c92718ffe89
1719115285197,339.62629829314136,105705978529028,1030101765142421,False,,IpZomDBX9PL5TCucGgOek3,1702341327,1.3120219711254464,103.8143527507782,Mapillary,03470867-921c-4001-8beb-c92a418bc6f9
1719114817264,18.777443836876955,105705978529028,488470377051595,False,,aWiYG4fVo6zlK5HA8etT9S,1702341327,1.312724525549541,103.81414890289307,Mapillary,79983f78-17ca-44b5-abf5-6b207b1b6088
1719114810803,22.626428486606244,105705978529028,2766819066799537,False,,aWiYG4fVo6zlK5HA8etT9S,1702341327,1.3126762584580263,103.81412744522095,Mapillary,b679ba9d-090d-432e-8924-cf7f47d8d73d
1719115563469,147.37960675369655,105705978529028,1852114298567533,False,,2kFcjUgiThaAZ1Dl6x3Ond,1702341327,1.3133949017243651,103.8142079114914,Mapillary,31af1ad9-c744-48c6-bff6-eb14a6290c79
1717818057800,56.86843307140191,105705978529028,766796598991756,False,,Cp8PkABeHXaDxYiGbVhEmR,1702341327,1.3164089107832382,103.81730854511261,Mapillary,253796eb-4d95-4ef5-b95b-1e883fcb3781
1717817788720,203.86029694898963,105705978529028,424738193858014,False,,ysnULZpCXWgH1JziFr6Bj2,1702341327,1.3181679748852986,103.81592452526093,Mapillary,2e2bc3a6-4ac6-43fc-a761-7e7b5134ab21
1717817996462,217.85546010452316,105705978529028,1586885202158344,False,,j6u2MLiKpk9T4lPsCodnWD,1702341327,1.316516170825011,103.81695449352264,Mapillary,c1a18539-739d-4429-8ed6-ed7200d887bf
1717818020205,150.1040373097278,105705978529028,1185319002476894,False,,j6u2MLiKpk9T4lPsCodnWD,1702341327,1.3163606437629483,103.81693840026855,Mapillary,b0f47ca2-0b56-4d6d-aa94-0c4f15942459
1719115116878,170.6845754441133,105705978529028,1222877319091491,False,,CetkzDNsXSc5ZYJvnriPIM,1702341327,1.3120756012411192,103.81454050540924,Mapillary,9cc6a065-1384-48c0-97cb-fe0cb3569ca5
1717818007745,155.32076890543084,105705978529028,1186566262346752,False,,j6u2MLiKpk9T4lPsCodnWD,1702341327,1.3164410887962532,103.8169115781784,Mapillary,c42ca909-676e-4f4a-ab47-1aa46bb2cbd4
1719114815941,20.846542040532768,105705978529028,2574061972764781,False,,aWiYG4fVo6zlK5HA8etT9S,1702341327,1.3127137995292912,103.814138174057,Mapillary,8beb2021-2a6c-4d2a-8efc-342daaa6bea2
1719115106736,159.8601253055448,105705978529028,1587469748478091,False,,CetkzDNsXSc5ZYJvnriPIM,1702341327,1.312172135446417,103.81447076797485,Mapillary,7a56744c-654b-4af0-8145-1b54bf6abb10
1719116185211,162.81061194837238,105705978529028,385066834557195,False,,MmGcV1vIKLrBHX0zpw7sPb,1702341327,1.3123705668567283,103.81439566612244,Mapillary,6916eb2f-b4d8-4d75-bd13-494ac31d8c9d
1719116208434,169.2182311603308,105705978529028,1519073575661382,False,,MmGcV1vIKLrBHX0zpw7sPb,1702341327,1.3121185053328333,103.81450831890106,Mapillary,b7ee0cde-85e4-4082-abd9-9186cbd3f569
1717818177372,100.76827462461863,105705978529028,905015278094930,False,,AHWuzGmO5vpPyk83hciZBr,1702341327,1.3160710416215124,103.81776452064514,Mapillary,2c3b9a01-c813-4b8a-b984-bb2df3921837
1717818158781,140.7782722041095,105705978529028,1027490318733586,False,,AHWuzGmO5vpPyk83hciZBr,1702341327,1.316172938675109,103.81756603717804,Mapillary,3215603b-7e03-4c7e-bd64-6aeff9e31beb
1719110936702,359.15431601033583,105705978529028,1775310672957843,False,,aOgQztwpdLfhD5HUm1njX4,1702341327,1.3139901956168671,103.8044285774231,Mapillary,ce6e0200-c635-4beb-8f32-5ccb9cc99e1b
1717817789725,207.19894561899923,105705978529028,368095469179073,False,,ysnULZpCXWgH1JziFr6Bj2,1702341327,1.3180982559048857,103.81589770317078,Mapillary,efa9000b-ec6b-427d-b65c-ff94c0e75469
1719110954677,45.19662275107123,105705978529028,1380920382599173,False,,aOgQztwpdLfhD5HUm1njX4,1702341327,1.3163391917536131,103.80622565746307,Mapillary,136a2363-86ad-4ba6-9371-a1b76b461bf4
1719115261122,345.33726005568326,105705978529028,1417702062250322,False,,IpZomDBX9PL5TCucGgOek3,1702341327,1.311775272578572,103.81447613239288,Mapillary,aad822c3-51ea-4bad-8bf2-cfbac3e56bfb
1719114827903,354.97094128705004,105705978529028,498801725833772,False,,aWiYG4fVo6zlK5HA8etT9S,1702341327,1.3128317857496086,103.81417572498322,Mapillary,a13f75b2-07bf-49a0-ace3-c7d18d57032c
1717817966209,168.54209219383614,105705978529028,453806470628569,False,,bECUqphZBujP6tx7mceRTg,1702341327,1.31682186191874,103.81686866283417,Mapillary,119529e6-b6b9-4225-8b3f-c2a2e9ce5ca9
1719114767947,8.302221377822661,105705978529028,1165049518137904,False,,S7q6jx3iI280kGrl4sMQpa,1702341327,1.312724525549541,103.8140469789505,Mapillary,a73e2c4b-f36d-4876-83e5-69ca374198be
1717818075646,45.84003286978236,105705978529028,864891302135866,False,,Cp8PkABeHXaDxYiGbVhEmR,1702341327,1.3165108078230219,103.81747484207153,Mapillary,234bcbd8-6200-4398-bc46-cc9f60956d5e
1719114198685,311.999014157901,105705978529028,440750648776730,False,,d2vjxPcuqg0EMDUHlVALzB,1702341327,1.3124295599756834,103.81362318992615,Mapillary,2bb561c7-6ac0-4333-af5f-19f82f32d2e2
1719116166420,206.60679968438484,105705978529028,1213866929644460,False,,qXz0yKFHVrp5sP7I3NiDn9,1702341327,1.3126279913655594,103.81442785263062,Mapillary,f076a6d5-cdf4-43a5-86de-de2badb026d9
1719115116225,171.64353488068647,105705978529028,438339205762648,False,,CetkzDNsXSc5ZYJvnriPIM,1702341327,1.3120970532870615,103.81452441215515,Mapillary,991a2521-ef61-4d0d-8b71-ae59592352b3
